"","Phy","Valid","abs_lat_native","total.area.introduced","Stratum","Phy_all_underscore","total.area.native","LogArea.native","Name","EFN","Domatia","Seed_Dispersal"
"1230","Hypoponera_distinguenda","Hypoponera.distinguenda",6.68949942,0,NA,"Hypoponera_distinguenda",9721295.845,6.98772416,"Hypoponera distinguenda",0,0,0
"1231","Hypoponera_dulcis","Hypoponera.dulcis",12.36879942,0,NA,"Hypoponera_dulcis",13744309.75,7.138122934,"Hypoponera dulcis",0,0,0
"1232","Hypoponera_eduardi","Hypoponera.eduardi",33.82465058,6850463.316,"Epigaeic & Hypogaeic","Hypoponera_eduardi",12046417.07,7.080857895,"Hypoponera eduardi",0,0,0
"1233","Hypoponera_ergatandria","Hypoponera.ergatandria",21.17364942,6818602.032,"Epigaeic & Hypogaeic","Hypoponera_ergatandria",3129726.81,6.49550643,"Hypoponera ergatandria",0,0,0
"1234","Hypoponera_eutrepta","Hypoponera.eutrepta",16.57824942,0,NA,"Hypoponera_eutrepta",19476.1416,4.289502923,"Hypoponera eutrepta",0,0,0
"1235","Hypoponera_nippona","Hypoponera.nippona",29.88240058,0,NA,"Hypoponera_nippona",2211251.411,6.344638123,"Hypoponera nippona",0,0,0
"1236","Hypoponera_nitidula","Hypoponera.nitidula",1.74025058,0,NA,"Hypoponera_nitidula",1170164.41,6.068246885,"Hypoponera nitidula",0,0,0
"1237","Hypoponera_nubatama","Hypoponera.nubatama",32.71290058,0,NA,"Hypoponera_nubatama",293918.7103,5.468227233,"Hypoponera nubatama",0,0,0
"1238","Hypoponera_opaciceps","Hypoponera.opaciceps",7.05979942,7302265.564,"Epigaeic & Hypogaeic","Hypoponera_opaciceps",13243876.2,7.122015112,"Hypoponera opaciceps",0,0,0
"1239","Hypoponera_opacior","Hypoponera.opacior",15.17950058,343759.2116,"Epigaeic & Hypogaeic","Hypoponera_opacior",20501888.73,7.311793872,"Hypoponera opacior",0,0,0
"1240","Hypoponera_pruinosa","Hypoponera.pruinosa",4.02629942,0,NA,"Hypoponera_pruinosa",3285197.912,6.516561538,"Hypoponera pruinosa",0,0,0
"1241","Hypoponera_punctatissima","Hypoponera.punctatissima",7.66144942,33600798,"Epigaeic & Hypogaeic","Hypoponera_punctatissima",16151869.65,7.208222801,"Hypoponera punctatissima",0,0,0
"1242","Hypoponera_ragusai","Hypoponera.ragusai",31.84190058,14986842.48,"Epigaeic & Hypogaeic","Hypoponera_ragusai",9482956.294,6.976943749,"Hypoponera ragusai",0,0,0
"1243","Hypoponera_sauteri","Hypoponera.sauteri",35.58385058,0,NA,"Hypoponera_sauteri",3979905.547,6.599872765,"Hypoponera sauteri",0,0,0
"1244","Iberoformica_subrufa","Iberoformica.subrufa",41.36150058,0,NA,"Iberoformica_subrufa",1936833.389,6.287092263,"Iberoformica subrufa",0,0,1
"1245","Indomyrma_bellae","Indomyrma.bellae",15.89620058,0,NA,"Indomyrma_bellae",326033.7914,5.513262614,"Indomyrma bellae",0,0,0
"1246","Iridomyrmex_agilis","Iridomyrmex.agilis",24.21129942,0,NA,"Iridomyrmex_agilis",7622563.684,6.882101061,"Iridomyrmex agilis",0,0,1
"1247","Iridomyrmex_anceps","Iridomyrmex.anceps",2.25114942,2440200.255,"Epigaeic","Iridomyrmex_anceps",13302809.1,7.123943359,"Iridomyrmex anceps",0,0,1
"1248","Iridomyrmex_bicknelli","Iridomyrmex.bicknelli",26.84209942,0,NA,"Iridomyrmex_bicknelli",8495604.587,6.929194291,"Iridomyrmex bicknelli",0,0,1
"1249","Iridomyrmex_chasei","Iridomyrmex.chasei",14.65949942,268475.548,"Epigaeic","Iridomyrmex_chasei",7688862.149,6.885862075,"Iridomyrmex chasei",1,0,1
"1250","Iridomyrmex_pallidus","Iridomyrmex.pallidus",13.26894942,0,NA,"Iridomyrmex_pallidus",5528869.92,6.742636372,"Iridomyrmex pallidus",0,0,1
"1251","Iridomyrmex_purpureus","Iridomyrmex.purpureus",9.01464942,268475.548,"Epigaeic","Iridomyrmex_purpureus",7919427.689,6.898693798,"Iridomyrmex purpureus",0,0,1
"1252","Iridomyrmex_reburrus","Iridomyrmex.reburrus",17.03434942,0,NA,"Iridomyrmex_reburrus",6407444.898,6.80668488,"Iridomyrmex reburrus",0,0,1
"1253","Iridomyrmex_rufoniger","Iridomyrmex.rufoniger",19.89044942,268475.548,"Epigaeic","Iridomyrmex_rufoniger",7682658.791,6.885511545,"Iridomyrmex rufoniger",0,0,1
"1254","Iridomyrmex_sanguineus","Iridomyrmex.sanguineus",22.92434942,0,NA,"Iridomyrmex_sanguineus",6677550.472,6.824617179,"Iridomyrmex sanguineus",0,0,1
"1255","Iridomyrmex_spodipilus","Iridomyrmex.spodipilus",23.67459942,0,NA,"Iridomyrmex_spodipilus",4866070.511,6.687178398,"Iridomyrmex spodipilus",0,0,0
"1256","Iridomyrmex_suchieri","Iridomyrmex.suchieri",32.01459942,268517.1193,"Epigaeic","Iridomyrmex_suchieri",7710102.335,6.887060142,"Iridomyrmex suchieri",0,0,0
"1257","Iridomyrmex_viridiaeneus","Iridomyrmex.viridiaeneus",24.21129942,0,NA,"Iridomyrmex_viridiaeneus",7622563.684,6.882101061,"Iridomyrmex viridiaeneus",0,0,1
"1258","Iridomyrmex_viridigaster","Iridomyrmex.viridigaster",24.21129942,0,NA,"Iridomyrmex_viridigaster",5093930.367,6.707053004,"Iridomyrmex viridigaster",0,0,0
"1259","Iroponera_odax","Iroponera.odax",41.45199942,0,NA,"Iroponera_odax",1100988.601,6.041782823,"Iroponera odax",0,0,0
"1260","Kartidris_ashima","Kartidris.ashima",25.18120058,0,NA,"Kartidris_ashima",383386.3812,5.583636682,"Kartidris ashima",0,0,0
"1261","Kartidris_fujianensis","Kartidris.fujianensis",25.94330058,0,NA,"Kartidris_fujianensis",120904.4681,5.082442351,"Kartidris fujianensis",0,0,0
"1262","Kartidris_galos","Kartidris.galos",24.67270058,0,NA,"Kartidris_galos",749466.6382,5.874752305,"Kartidris galos",0,0,0
"1263","Labidus_coecus","Labidus.coecus",NA,0,NA,"Labidus_coecus",18696353.41,7.271756909,"Labidus coecus",0,0,0
"1264","Labidus_mars","Labidus.mars",13.73410058,0,NA,"Labidus_mars",8704191.772,6.939728451,"Labidus mars",0,0,0
"1265","Labidus_praedator","Labidus.praedator",1.05900058,0,NA,"Labidus_praedator",15639307.24,7.194217512,"Labidus praedator",0,0,1
"1266","Lachnomyrmex_grandis","Lachnomyrmex.grandis",7.67975058,0,NA,"Lachnomyrmex_grandis",212149.0502,5.326641092,"Lachnomyrmex grandis",0,0,0
"1267","Lachnomyrmex_plaumanni","Lachnomyrmex.plaumanni",9.07209942,0,NA,"Lachnomyrmex_plaumanni",3198065.152,6.504887307,"Lachnomyrmex plaumanni",0,0,0
"1268","Lasiomyrma_wiwatwitayai","Lasiomyrma.wiwatwitayai",13.04315058,0,NA,"Lasiomyrma_wiwatwitayai",513327.8129,5.710394796,"Lasiomyrma wiwatwitayai",0,0,0
"1269","Lasiophanes_picinus","Lasiophanes.picinus",40.6251415,0,NA,"Lasiophanes_picinus",1795025.471,6.254070615,"Lasiophanes picinus",0,0,0
"1270","Lasiophanes_valdiviensis","Lasiophanes.valdiviensis",38.82482921,0,NA,"Lasiophanes_valdiviensis",1095764.246,6.039717126,"Lasiophanes valdiviensis",0,0,0
"1271","Lasius_alienoflavus","Lasius.alienoflavus",30.37530058,0,NA,"Lasius_alienoflavus",1517318.458,6.181076741,"Lasius alienoflavus",0,0,0
"1272","Lasius_alienus","Lasius.alienus",50.41415058,335616.0458,"Epigaeic & Hypogaeic","Lasius_alienus",56533499.73,7.752305871,"Lasius alienus",0,0,1
"1273","Lasius_austriacus","Lasius.austriacus",45.43705058,0,NA,"Lasius_austriacus",1300778.977,6.114203509,"Lasius austriacus",0,0,0
"1274","Lasius_balcanicus","Lasius.balcanicus",44.09860058,0,NA,"Lasius_balcanicus",2086624.826,6.31944437,"Lasius balcanicus",0,0,0
"1275","Lasius_balearicus","Lasius.balearicus",39.36635058,0,NA,"Lasius_balearicus",5092.681198,3.70694649,"Lasius balearicus",0,0,0
"1276","Lasius_bicornis","Lasius.bicornis",48.06220058,0,NA,"Lasius_bicornis",19640091.33,7.293143503,"Lasius bicornis",0,0,0
"1277","Lasius_breviscapus","Lasius.breviscapus",31.78385058,0,NA,"Lasius_breviscapus",54904.72612,4.73960973,"Lasius breviscapus",0,0,0
"1278","Lasius_brunneus","Lasius.brunneus",45.07070058,0,NA,"Lasius_brunneus",21108337.51,7.32445403,"Lasius brunneus",0,0,0
"1279","Lasius_capitatus","Lasius.capitatus",49.52550058,0,NA,"Lasius_capitatus",6162236.29,6.789738347,"Lasius capitatus",0,0,0
"1280","Lasius_carniolicus","Lasius.carniolicus",50.41800058,0,NA,"Lasius_carniolicus",21042151.71,7.323090147,"Lasius carniolicus",0,0,0
"1281","Lasius_cinereus","Lasius.cinereus",43.17705058,0,NA,"Lasius_cinereus",1033129.765,6.014154874,"Lasius cinereus",0,0,0
"1282","Lasius_citrinus","Lasius.citrinus",56.20550058,8316.99827,"Epigaeic & Hypogaeic","Lasius_citrinus",15955258.33,7.20290384,"Lasius citrinus",0,0,0
"1283","Lasius_claviger","Lasius.claviger",18.85870058,0,NA,"Lasius_claviger",8287960.39,6.918447667,"Lasius claviger",0,0,0
"1284","Lasius_crinitus","Lasius.crinitus",28.51305058,0,NA,"Lasius_crinitus",384310.3847,5.58468212,"Lasius crinitus",0,0,0
"1285","Lasius_crypticus","Lasius.crypticus",45.09300058,0,NA,"Lasius_crypticus",8508044.191,6.929829737,"Lasius crypticus",0,0,0
"1286","Lasius_distinguendus","Lasius.distinguendus",56.20550058,0,NA,"Lasius_distinguendus",20672648.63,7.315396123,"Lasius distinguendus",0,0,0
"1287","Lasius_elevatus","Lasius.elevatus",31.78385058,0,NA,"Lasius_elevatus",54904.72612,4.73960973,"Lasius elevatus",0,0,0
"1288","Lasius_emarginatus","Lasius.emarginatus",49.14380058,229607.8084,"Epigaeic & Hypogaeic","Lasius_emarginatus",18998143.7,7.278711168,"Lasius emarginatus",1,0,1
"1289","Lasius_flavus","Lasius.flavus",50.01035058,285129.9901,"Epigaeic & Hypogaeic","Lasius_flavus",51479661.73,7.711635685,"Lasius flavus",0,0,1
"1290","Lasius_fuji","Lasius.fuji",53.80315058,0,NA,"Lasius_fuji",12619385.17,7.101038196,"Lasius fuji",0,0,0
"1291","Lasius_fuliginosus","Lasius.fuliginosus",46.72000058,16654.44205,"Epigaeic & Hypogaeic","Lasius_fuliginosus",32434747.79,7.511010525,"Lasius fuliginosus",0,0,1
"1292","Lasius_gebaueri","Lasius.gebaueri",47.96635058,0,NA,"Lasius_gebaueri",7076213.163,6.849800907,"Lasius gebaueri",0,0,0
"1293","Lasius_grandis","Lasius.grandis",35.03375058,1227807.944,"Epigaeic & Hypogaeic","Lasius_grandis",3848388.478,6.585278906,"Lasius grandis",0,0,1
"1294","Lasius_hayashi","Lasius.hayashi",49.52550058,0,NA,"Lasius_hayashi",6540562.754,6.815615117,"Lasius hayashi",0,0,0
"1295","Lasius_himalayanus","Lasius.himalayanus",31.73425058,0,NA,"Lasius_himalayanus",4887957.379,6.68912741,"Lasius himalayanus",0,0,0
"1296","Lasius_interjectus","Lasius.interjectus",30.60270058,16654.44205,"Epigaeic & Hypogaeic","Lasius_interjectus",9673768.193,6.985595676,"Lasius interjectus",0,0,0
"1297","Lasius_japonicus","Lasius.japonicus",49.52550058,38429.87469,"Epigaeic & Hypogaeic","Lasius_japonicus",11496556.53,7.060567779,"Lasius japonicus",1,0,1
"1298","Lasius_jensi","Lasius.jensi",56.20550058,0,NA,"Lasius_jensi",16771045.5,7.224560137,"Lasius jensi",0,0,0
"1299","Lasius_lasioides","Lasius.lasioides",37.21055058,279794.135,"Epigaeic & Hypogaeic","Lasius_lasioides",11491614.57,7.060381051,"Lasius lasioides",0,0,0
"1300","Lasius_latipes","Lasius.latipes",42.32135058,0,NA,"Lasius_latipes",14058284.6,7.147932331,"Lasius latipes",0,0,0
"1301","Lasius_longicirrus","Lasius.longicirrus",37.69500058,0,NA,"Lasius_longicirrus",380755.8321,5.580646564,"Lasius longicirrus",0,0,0
"1302","Lasius_magnus","Lasius.magnus",25.49430058,0,NA,"Lasius_magnus",236970.4896,5.374694266,"Lasius magnus",0,0,0
"1303","Lasius_meridionalis","Lasius.meridionalis",54.07230058,0,NA,"Lasius_meridionalis",20423593.06,7.310132149,"Lasius meridionalis",0,0,0
"1304","Lasius_mikir","Lasius.mikir",24.81955058,0,NA,"Lasius_mikir",171777.8797,5.234967238,"Lasius mikir",0,0,0
"1305","Lasius_minutus","Lasius.minutus",51.37010058,0,NA,"Lasius_minutus",11764296.36,7.070565956,"Lasius minutus",0,0,0
"1306","Lasius_mixtus","Lasius.mixtus",56.42425058,0,NA,"Lasius_mixtus",26823148.42,7.428509753,"Lasius mixtus",0,0,0
"1307","Lasius_morisitai","Lasius.morisitai",54.91590058,0,NA,"Lasius_morisitai",6137131.802,6.78796545,"Lasius morisitai",0,0,0
"1308","Lasius_myops","Lasius.myops",50.41415058,0,NA,"Lasius_myops",24509185.8,7.389328884,"Lasius myops",0,0,0
"1309","Lasius_neglectus","Lasius.neglectus",38.94300058,8406546.952,"Epigaeic & Hypogaeic","Lasius_neglectus",3391022.914,6.530330724,"Lasius neglectus",0,0,0
"1310","Lasius_neoniger","Lasius.neoniger",47.97300058,318961.6037,"Epigaeic & Hypogaeic","Lasius_neoniger",18880905.32,7.276022814,"Lasius neoniger",0,0,0
"1311","Lasius_niger","Lasius.niger",41.52675058,8801050.688,"Epigaeic & Hypogaeic","Lasius_niger",49405802.75,7.69377796,"Lasius niger",1,0,1
"1312","Lasius_nipponensis","Lasius.nipponensis",48.69080058,0,NA,"Lasius_nipponensis",10504689.42,7.021383217,"Lasius nipponensis",0,0,0
"1313","Lasius_nitidigaster","Lasius.nitidigaster",43.43555058,0,NA,"Lasius_nitidigaster",1807363.125,6.257045417,"Lasius nitidigaster",0,0,0
"1314","Lasius_orientalis","Lasius.orientalis",55.28775058,0,NA,"Lasius_orientalis",12570336.27,7.099346896,"Lasius orientalis",0,0,0
"1315","Lasius_pallitarsis","Lasius.pallitarsis",48.50690058,0,NA,"Lasius_pallitarsis",12856824.21,7.109133706,"Lasius pallitarsis",0,0,1
"1316","Lasius_paralienus","Lasius.paralienus",47.06775058,0,NA,"Lasius_paralienus",7434267.049,6.871238157,"Lasius paralienus",1,0,0
"1317","Lasius_piliferus","Lasius.piliferus",43.17705058,0,NA,"Lasius_piliferus",1122336.591,6.050123122,"Lasius piliferus",0,0,0
"1318","Lasius_platythorax","Lasius.platythorax",53.46355058,0,NA,"Lasius_platythorax",19068161.45,7.28030882,"Lasius platythorax",0,0,1
"1319","Lasius_productus","Lasius.productus",33.32730058,36261.8317,"Epigaeic & Hypogaeic","Lasius_productus",848130.1485,5.928462501,"Lasius productus",0,0,0
"1320","Lasius_przewalskii","Lasius.przewalskii",46.86245058,0,NA,"Lasius_przewalskii",1563286.967,6.194038707,"Lasius przewalskii",0,0,0
"1321","Lasius_psammophilus","Lasius.psammophilus",52.98690058,0,NA,"Lasius_psammophilus",11496404.37,7.060562031,"Lasius psammophilus",0,0,0
"1322","Lasius_rabaudi","Lasius.rabaudi",49.41460058,0,NA,"Lasius_rabaudi",6055123.109,6.782122977,"Lasius rabaudi",0,0,0
"1323","Lasius_reginae","Lasius.reginae",45.43705058,0,NA,"Lasius_reginae",3518119.26,6.546310557,"Lasius reginae",0,0,0
"1324","Lasius_sabularum","Lasius.sabularum",53.21400058,0,NA,"Lasius_sabularum",9973681.459,6.998855494,"Lasius sabularum",0,0,0
"1325","Lasius_sakagamii","Lasius.sakagamii",36.27250058,37882.5721,"Epigaeic & Hypogaeic","Lasius_sakagamii",466291.799,5.668657777,"Lasius sakagamii",0,0,0
"1326","Lasius_spathepus","Lasius.spathepus",47.42230058,0,NA,"Lasius_spathepus",6697544.725,6.825915622,"Lasius spathepus",0,0,1
"1327","Lasius_speculiventris","Lasius.speculiventris",48.22100058,0,NA,"Lasius_speculiventris",3801978.056,6.580009606,"Lasius speculiventris",0,0,0
"1328","Lasius_talpa","Lasius.talpa",32.45565058,0,NA,"Lasius_talpa",1747857.225,6.242505954,"Lasius talpa",0,0,0
"1329","Lasius_turcicus","Lasius.turcicus",38.94300058,0,NA,"Lasius_turcicus",3819606.641,6.58201864,"Lasius turcicus",0,0,0
"1330","Lasius_umbratus","Lasius.umbratus",31.75165058,0,NA,"Lasius_umbratus",47346946.59,7.675291977,"Lasius umbratus",0,0,0
"1331","Lasius_viehmeyeri","Lasius.viehmeyeri",42.04315058,0,NA,"Lasius_viehmeyeri",492989.4294,5.692837607,"Lasius viehmeyeri",0,0,0
"1332","Lasius_wittmeri","Lasius.wittmeri",30.37530058,0,NA,"Lasius_wittmeri",981523.7243,5.991900801,"Lasius wittmeri",0,0,0
"1333","Lasius_xerophilus","Lasius.xerophilus",36.66615058,0,NA,"Lasius_xerophilus",829472.6273,5.918802059,"Lasius xerophilus",0,0,0
"1334","Lenomyrmex_colwelli","Lenomyrmex.colwelli",9.61960058,0,NA,"Lenomyrmex_colwelli",51395.81018,4.710927716,"Lenomyrmex colwelli",0,0,0
"1335","Lenomyrmex_inusitatus","Lenomyrmex.inusitatus",1.15504942,0,NA,"Lenomyrmex_inusitatus",280184.5511,5.447444185,"Lenomyrmex inusitatus",0,0,0
"1336","Lepisiota_cacozela","Lepisiota.cacozela",0.21670058,0,NA,"Lepisiota_cacozela",5338063.543,6.727383739,"Lepisiota cacozela",0,0,0
"1337","Lepisiota_capensis","Lepisiota.capensis",4.93924942,638222.0359,"Epigaeic","Lepisiota_capensis",27638850.95,7.441519984,"Lepisiota capensis",0,0,1
"1338","Lepisiota_crinita","Lepisiota.crinita",16.94229942,0,NA,"Lepisiota_crinita",2730260.452,6.436204078,"Lepisiota crinita",0,0,0
"1339","Lepisiota_dammama","Lepisiota.dammama",23.88590058,0,NA,"Lepisiota_dammama",2264680.657,6.355006971,"Lepisiota dammama",0,0,0
"1340","Lepisiota_dhofara","Lepisiota.dhofara",21.57590058,0,NA,"Lepisiota_dhofara",308966.1496,5.489910901,"Lepisiota dhofara",0,0,0
"1341","Lepisiota_dolabellae","Lepisiota.dolabellae",28.86345058,0,NA,"Lepisiota_dolabellae",4648778.257,6.667338831,"Lepisiota dolabellae",0,0,0
"1342","Lepisiota_elegantissima","Lepisiota.elegantissima",21.57590058,0,NA,"Lepisiota_elegantissima",379897.8102,5.57966679,"Lepisiota elegantissima",0,0,0
"1343","Lepisiota_frauenfeldi","Lepisiota.frauenfeldi",37.28570058,4466964.948,"Epigaeic","Lepisiota_frauenfeldi",21248674.36,7.327331841,"Lepisiota frauenfeldi",0,0,0
"1344","Lepisiota_gracilicornis","Lepisiota.gracilicornis",18.39200058,0,NA,"Lepisiota_gracilicornis",7802968.789,6.89225987,"Lepisiota gracilicornis",0,0,0
"1345","Lepisiota_harteni","Lepisiota.harteni",15.79600058,0,NA,"Lepisiota_harteni",420327.4105,5.623587712,"Lepisiota harteni",0,0,0
"1346","Lepisiota_incisa","Lepisiota.incisa",7.40744942,318961.6037,"Epigaeic","Lepisiota_incisa",9050613.397,6.956678014,"Lepisiota incisa",0,0,0
"1347","Lepisiota_melas","Lepisiota.melas",36.08495058,0,NA,"Lepisiota_melas",3377638.193,6.528613127,"Lepisiota melas",0,0,0
"1348","Lepisiota_modesta","Lepisiota.modesta",19.55575058,0,NA,"Lepisiota_modesta",466176.8794,5.66855073,"Lepisiota modesta",0,0,0
"1349","Lepisiota_nigra","Lepisiota.nigra",29.84370058,539465.9732,"Epigaeic","Lepisiota_nigra",8978908.17,6.95322353,"Lepisiota nigra",0,0,0
"1350","Lepisiota_obtusa","Lepisiota.obtusa",22.82800058,35607.34397,"Epigaeic","Lepisiota_obtusa",3832273.164,6.583456458,"Lepisiota obtusa",0,0,0
"1351","Lepisiota_oculata","Lepisiota.oculata",0.53074942,0,NA,"Lepisiota_oculata",2703409.307,6.431911805,"Lepisiota oculata",0,0,0
"1352","Lepisiota_opaciventris","Lepisiota.opaciventris",22.98515058,0,NA,"Lepisiota_opaciventris",3870900.354,6.587811992,"Lepisiota opaciventris",0,0,0
"1353","Lepisiota_riyadha","Lepisiota.riyadha",23.88590058,0,NA,"Lepisiota_riyadha",1955714.508,6.291305457,"Lepisiota riyadha",0,0,0
"1354","Lepisiota_rothneyi","Lepisiota.rothneyi",27.18080058,0,NA,"Lepisiota_rothneyi",5446397.557,6.736109339,"Lepisiota rothneyi",0,0,0
"1355","Lepisiota_syriaca","Lepisiota.syriaca",31.14835058,129677.6643,"Epigaeic","Lepisiota_syriaca",4642895.501,6.666788909,"Lepisiota syriaca",0,0,0
"1356","Leptanilla_alexandri","Leptanilla.alexandri",41.37735058,0,NA,"Leptanilla_alexandri",446447.3691,5.649770268,"Leptanilla alexandri",0,0,0
"1357","Leptanilla_bifurcata","Leptanilla.bifurcata",31.38930058,0,NA,"Leptanilla_bifurcata",27022.17176,4.43172025,"Leptanilla bifurcata",0,0,0
"1358","Leptanilla_escheri","Leptanilla.escheri",12.42570058,0,NA,"Leptanilla_escheri",169348.2775,5.228780784,"Leptanilla escheri",0,0,0
"1359","Leptanilla_hunanensis","Leptanilla.hunanensis",27.20290058,0,NA,"Leptanilla_hunanensis",780568.4288,5.892410982,"Leptanilla hunanensis",0,0,0
"1360","Leptanilla_israelis","Leptanilla.israelis",31.38930058,0,NA,"Leptanilla_israelis",27022.17176,4.43172025,"Leptanilla israelis",0,0,0
"1361","Leptanilla_japonica","Leptanilla.japonica",22.77910058,0,NA,"Leptanilla_japonica",391344.6083,5.592559355,"Leptanilla japonica",0,0,0
"1362","Leptanilla_judaica","Leptanilla.judaica",31.38930058,0,NA,"Leptanilla_judaica",27022.17176,4.43172025,"Leptanilla judaica",0,0,0
"1363","Leptanilla_kunmingensis","Leptanilla.kunmingensis",25.18120058,0,NA,"Leptanilla_kunmingensis",383386.3812,5.583636682,"Leptanilla kunmingensis",0,0,0
"1364","Leptanilla_lamellata","Leptanilla.lamellata",31.78385058,0,NA,"Leptanilla_lamellata",54904.72612,4.73960973,"Leptanilla lamellata",0,0,0
"1365","Leptanilla_morimotoi","Leptanilla.morimotoi",32.47370058,0,NA,"Leptanilla_morimotoi",38850.11571,4.589392317,"Leptanilla morimotoi",0,0,0
"1366","Leptanilla_palauensis","Leptanilla.palauensis",7.12705058,0,NA,"Leptanilla_palauensis",1078.48119,3.032812575,"Leptanilla palauensis",0,0,0
"1367","Leptanilla_poggii","Leptanilla.poggii",37.73035058,0,NA,"Leptanilla_poggii",25860.63521,4.412639188,"Leptanilla poggii",0,0,0
"1368","Leptanilla_revelierii","Leptanilla.revelierii",26.14635058,0,NA,"Leptanilla_revelierii",4455694.078,6.648915365,"Leptanilla revelierii",0,0,0
"1369","Leptanilla_taiwanensis","Leptanilla.taiwanensis",31.48150058,0,NA,"Leptanilla_taiwanensis",264046.3239,5.421680126,"Leptanilla taiwanensis",0,0,0
"1370","Leptanilla_tanakai","Leptanilla.tanakai",28.93510058,0,NA,"Leptanilla_tanakai",2262.386136,3.354566731,"Leptanilla tanakai",0,0,0
"1371","Leptanilla_theryi","Leptanilla.theryi",31.38455058,0,NA,"Leptanilla_theryi",2966519.428,6.472247197,"Leptanilla theryi",0,0,0
"1372","Leptanilla_yunnanensis","Leptanilla.yunnanensis",25.18120058,0,NA,"Leptanilla_yunnanensis",383386.3812,5.583636682,"Leptanilla yunnanensis",0,0,0
"1373","Leptanilloides_atlantica","Leptanilloides.atlantica",22.54749942,0,NA,"Leptanilloides_atlantica",248142.8853,5.394701828,"Leptanilloides atlantica",0,0,0
"1374","Leptanilloides_biconstricta","Leptanilloides.biconstricta",4.75819942,0,NA,"Leptanilloides_biconstricta",3199374.969,6.505065143,"Leptanilloides biconstricta",0,0,0
"1375","Leptanilloides_femoralis","Leptanilloides.femoralis",6.56885058,0,NA,"Leptanilloides_femoralis",912675.4032,5.960316346,"Leptanilloides femoralis",0,0,0
"1376","Leptanilloides_gracilis","Leptanilloides.gracilis",14.14820058,0,NA,"Leptanilloides_gracilis",496588.257,5.695996445,"Leptanilloides gracilis",0,0,0
"1377","Leptanilloides_mckennae","Leptanilloides.mckennae",9.61960058,0,NA,"Leptanilloides_mckennae",51395.81018,4.710927716,"Leptanilloides mckennae",0,0,0
"1378","Leptanilloides_nomada","Leptanilloides.nomada",1.78584942,0,NA,"Leptanilloides_nomada",247987.0565,5.394429014,"Leptanilloides nomada",0,0,0
"1379","Leptogenys_attenuata","Leptogenys.attenuata",28.72044942,0,NA,"Leptogenys_attenuata",2006385.112,6.302414297,"Leptogenys attenuata",0,0,0
"1380","Leptogenys_birmana","Leptogenys.birmana",12.05570058,0,NA,"Leptogenys_birmana",3361024.79,6.526471716,"Leptogenys birmana",0,0,0
"1381","Leptogenys_borneensis","Leptogenys.borneensis",9.13330058,0,NA,"Leptogenys_borneensis",1709457.83,6.232858392,"Leptogenys borneensis",0,0,0
"1382","Leptogenys_breviceps","Leptogenys.breviceps",5.04349942,0,NA,"Leptogenys_breviceps",801827.581,5.904080991,"Leptogenys breviceps",0,0,0
"1383","Leptogenys_camerunensis","Leptogenys.camerunensis",0.18644942,0,NA,"Leptogenys_camerunensis",3051665.115,6.484536873,"Leptogenys camerunensis",0,0,0
"1384","Leptogenys_chinensis","Leptogenys.chinensis",20.00330058,0,NA,"Leptogenys_chinensis",3716589.939,6.570144647,"Leptogenys chinensis",0,0,0
"1385","Leptogenys_diminuta","Leptogenys.diminuta",3.16775058,0,NA,"Leptogenys_diminuta",10896151.15,7.037273119,"Leptogenys diminuta",0,0,0
"1386","Leptogenys_elongata","Leptogenys.elongata",19.13745058,0,NA,"Leptogenys_elongata",4025873.82,6.604860159,"Leptogenys elongata",0,0,0
"1387","Leptogenys_falcigera","Leptogenys.falcigera",6.46659942,1664857.9,"Epigaeic & Hypogaeic","Leptogenys_falcigera",2975.844466,3.473610229,"Leptogenys falcigera",0,0,0
"1388","Leptogenys_huapingensis","Leptogenys.huapingensis",23.64120058,0,NA,"Leptogenys_huapingensis",236464.504,5.373765957,"Leptogenys huapingensis",0,0,0
"1389","Leptogenys_jeanettei","Leptogenys.jeanettei",25.54615058,0,NA,"Leptogenys_jeanettei",22471.1393,4.351625092,"Leptogenys jeanettei",0,0,0
"1390","Leptogenys_khammouanensis","Leptogenys.khammouanensis",18.20790058,0,NA,"Leptogenys_khammouanensis",229847.7753,5.361440304,"Leptogenys khammouanensis",0,0,0
"1391","Leptogenys_kitteli","Leptogenys.kitteli",11.54675058,0,NA,"Leptogenys_kitteli",6598019.477,6.819413593,"Leptogenys kitteli",0,0,0
"1392","Leptogenys_kraepelini","Leptogenys.kraepelini",10.22015058,0,NA,"Leptogenys_kraepelini",2910906.492,6.464028255,"Leptogenys kraepelini",0,0,0
"1393","Leptogenys_lattkei","Leptogenys.lattkei",31.78385058,0,NA,"Leptogenys_lattkei",54904.72612,4.73960973,"Leptogenys lattkei",0,0,0
"1394","Leptogenys_longiscapa","Leptogenys.longiscapa",17.73300058,0,NA,"Leptogenys_longiscapa",124067.1283,5.09365673,"Leptogenys longiscapa",0,0,0
"1395","Leptogenys_maxillosa","Leptogenys.maxillosa",12.36879942,5488246.072,"Epigaeic & Hypogaeic","Leptogenys_maxillosa",9194615.581,6.963533576,"Leptogenys maxillosa",0,0,0
"1396","Leptogenys_mutabilis","Leptogenys.mutabilis",9.59850058,0,NA,"Leptogenys_mutabilis",2540529.493,6.404924241,"Leptogenys mutabilis",0,0,0
