Phy,abs_lat_native,total.area.introduced,Stratum,LogArea.introduced,valid_species_name,Phy_all_underscore,total.area.native,LogArea.native,Non_cont,Tot_poly,Name,EFN,Domatia,Seed_Dispersal,ExoticY,IndoorY,InterceptedY,introducedY,subfamily,Tribe
Myrmicocrypta_camargoi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmicocrypta camargoi,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Myrmicocrypta_ednaella,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmicocrypta ednaella,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Myrmicocrypta_erectapilosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmicocrypta erectapilosa,0,0,0,NA,NA,NA,NA,Myrmicinae,Attini
Myrmoteras_arcoelinae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras arcoelinae,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_baslerorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras baslerorum,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_binghamii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras binghamii,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_brigitteae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras brigitteae,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_concolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras concolor,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_cuneonodum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras cuneonodum,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_danieli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras danieli,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_elfeorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras elfeorum,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_estrudae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras estrudae,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_indicum,13.24905058,70931.66059,Epigaeic,4.850840127,Myrmoteras.indicum,Myrmoteras_indicum,362950.3991,5.559847278,1,1,NA,NA,NA,NA,1,0,0,1,Formicinae,Myrmoteratini
Myrmoteras_iriodum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras iriodum,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_ivani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras ivani,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_jaitrongi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras jaitrongi,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_marianneae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras marianneae,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_maudeae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras maudeae,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_namphuong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras namphuong,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_nicoletteae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras nicoletteae,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_opalinum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras opalinum,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_susanneae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras susanneae,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_tomimasai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras tomimasai,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_tonboli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras tonboli,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoteras_toro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoteras toro,0,0,0,NA,NA,NA,NA,Formicinae,Myrmoteratini
Myrmoxenus_kraussei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoxenus kraussei,0,0,0,NA,NA,NA,NA,Myrmicinae,Crematogastrini
Myrmoxenus_tamarae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Myrmoxenus tamarae,0,0,0,NA,NA,NA,NA,Myrmicinae,Crematogastrini
Mystrium_barrybressleri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mystrium barrybressleri,0,0,0,NA,NA,NA,NA,Ponerinae,Amblyoponini
Mystrium_camillae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mystrium camillae,0,0,0,NA,NA,NA,NA,Ponerinae,Amblyoponini
Mystrium_leonie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mystrium leonie,0,0,0,NA,NA,NA,NA,Ponerinae,Amblyoponini
Mystrium_maren,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mystrium maren,0,0,0,NA,NA,NA,NA,Ponerinae,Amblyoponini
Mystrium_mysticum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mystrium mysticum,0,0,0,NA,NA,NA,NA,Ponerinae,Amblyoponini
Mystrium_oberthueri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mystrium oberthueri,0,0,0,NA,NA,NA,NA,Ponerinae,Amblyoponini
Mystrium_rogeri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mystrium rogeri,0,0,0,NA,NA,NA,NA,Ponerinae,Amblyoponini
Nebothriomyrmex_majeri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nebothriomyrmex majeri,0,0,0,NA,NA,NA,NA,Dolichoderinae,Leptomyrmecini
Neivamyrmex_agilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex agilis,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_albacorpus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex albacorpus,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_baylori,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex baylori,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_carolinensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex carolinensis,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_chamelensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex chamelensis,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_compressinodis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex compressinodis,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_crassiscapus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex crassiscapus,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_curvinotus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex curvinotus,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_digitistipus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex digitistipus,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_dorbignii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex dorbignii,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_enzmanni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex enzmanni,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_fuscipennis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex fuscipennis,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_halidaii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex halidaii,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_harrisii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex harrisii,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_hetschkoi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex hetschkoi,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_impudens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex impudens,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_iridescens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex iridescens,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_legionis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex legionis,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_leonardi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex leonardi,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_melshaemeri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex melshaemeri,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_moseri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex moseri,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_nigrescens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex nigrescens,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_nordenskioldii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex nordenskioldii,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_nyensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex nyensis,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_opacithorax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex opacithorax,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_pertii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex pertii,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_pilosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex pilosus,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_punctaticeps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex punctaticeps,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_raptans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex raptans,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_raptor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex raptor,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_rugulosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex rugulosus,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_schmitti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex schmitti,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_sumichrasti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex sumichrasti,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_swainsonii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex swainsonii,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_texanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex texanus,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neivamyrmex_wheeleri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neivamyrmex wheeleri,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Neoponera_apicalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neoponera apicalis,0,0,1,NA,NA,NA,NA,Ponerinae,Ponerini
Neoponera_marginata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Ponerinae,Ponerini
Neoponera_obscuricornis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neoponera obscuricornis,0,0,1,NA,NA,NA,NA,Ponerinae,Ponerini
Neoponera_theresiae,2.48194942,244186.791,Arboreal & Epigaeic,5.387722168,Neoponera.theresiae,Neoponera_theresiae,4237398.608,6.62709932,1,1,NA,NA,NA,NA,0,0,1,1,Ponerinae,Ponerini
Neoponera_unidentata,NA,78474.75762,Arboreal & Epigaeic,4.894729983,Neoponera.unidentata,Neoponera_unidentata,12993196.95,7.113716021,1,2,Neoponera unidentata,0,0,0,0,1,1,1,Ponerinae,Ponerini
Neoponera_villosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neoponera villosa,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Nesomyrmex_asper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nesomyrmex asper,0,0,0,NA,NA,NA,NA,Myrmicinae,Crematogastrini
Nesomyrmex_echinatinodis,1.24399942,35607.34397,Arboreal,4.55153958,Nesomyrmex.echinatinodis,Nesomyrmex_echinatinodis,9576815.021,6.981221099,1,1,Nesomyrmex echinatinodis,0,0,0,0,0,1,1,Myrmicinae,Crematogastrini
Nesomyrmex_pittieri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nesomyrmex pittieri,0,0,0,NA,NA,NA,NA,Myrmicinae,Crematogastrini
Nesomyrmex_spininodis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nesomyrmex spininodis,0,0,0,NA,NA,NA,NA,Myrmicinae,Crematogastrini
Nesomyrmex_tristani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nesomyrmex tristani,0,0,0,NA,NA,NA,NA,Myrmicinae,Crematogastrini
Nesomyrmex_vargasi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nesomyrmex vargasi,0,0,0,NA,NA,NA,NA,Myrmicinae,Crematogastrini
Nomamyrmex_esenbeckii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nomamyrmex esenbeckii,0,0,0,NA,NA,NA,NA,Ecitoninae,Ecitonini
Nothomyrmecia_macrops,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nothomyrmecia macrops,0,0,0,NA,NA,NA,NA,Nothomyrmeciinae,Prionomyrmecini
Notoncus_capitatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Notoncus capitatus,0,0,0,NA,NA,NA,NA,Formicinae,Melophorini
Notoncus_ectatommoides,32.01459942,268475.548,Epigaeic,5.428904738,Notoncus.ectatommoides,Notoncus_ectatommoides,3813789.186,6.581356683,1,1,Notoncus ectatommoides,0,0,1,0,0,1,1,Formicinae,Melophorini
Notoncus_enormis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Formicinae,Melophorini
Notoncus_hickmani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Notoncus hickmani,0,0,0,NA,NA,NA,NA,Formicinae,Melophorini
Notostigma_carazzii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Notostigma carazzii,0,0,0,NA,NA,NA,NA,Formicinae,Camponotini
Nylanderia_amia,29.31470058,159207.9456,Epigaeic,5.201964738,Nylanderia.amia,Nylanderia_amia,488889.0558,5.689210315,11,12,Nylanderia amia,0,0,0,1,0,0,1,Formicinae,Lasiini
Nylanderia_arenivaga,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nylanderia arenivaga,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Nylanderia_assimilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nylanderia assimilis,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Nylanderia_boltoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nylanderia boltoni,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Nylanderia_bourbonica,16.70664429,7846536.441,Epigaeic,6.894677996,Nylanderia.bourbonica,Nylanderia_bourbonica,6204425.035,6.792701542,48,51,Nylanderia bourbonica,0,0,0,1,1,1,1,Formicinae,Lasiini
Nylanderia_braueri,32.83139942,244186.791,Epigaeic,5.387722168,Nylanderia.braueri,Nylanderia_braueri,804893.7533,5.905738557,1,1,NA,NA,NA,NA,0,1,0,1,Formicinae,Lasiini
Nylanderia_braueri donisthorpei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Formicinae,Lasiini
Nylanderia_clandestina,7.29775058,17385.43675,Epigaeic,4.240185605,Nylanderia.clandestina,Nylanderia_clandestina,590153.7186,5.770965148,2,3,NA,NA,NA,NA,1,1,0,1,Formicinae,Lasiini
Nylanderia_dugasi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nylanderia dugasi,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Nylanderia_faisonensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nylanderia faisonensis,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Nylanderia_flavipes,40.82425058,4489916.27,Epigaeic,6.652238242,Nylanderia.flavipes,Nylanderia_flavipes,11408548.6,7.057230397,21,22,Nylanderia flavipes,0,0,1,1,1,1,1,Formicinae,Lasiini
Nylanderia_fulva,0.73155058,8375735.834,Epigaeic,6.923022971,Nylanderia.fulva,Nylanderia_fulva,6772383.036,6.830741513,41,42,Nylanderia fulva,0,0,0,1,1,0,1,Formicinae,Lasiini
Nylanderia_glabrior,14.54069942,272989.6426,Epigaeic,5.43614617,Nylanderia.glabrior,Nylanderia_glabrior,8304590.981,6.919318247,2,3,NA,NA,NA,NA,1,0,0,1,Formicinae,Lasiini
Nylanderia_guatemalensis,2.11834942,1191562.268,Epigaeic,6.076116742,Nylanderia.guatemalensis,Nylanderia_guatemalensis,4795327.674,6.680818289,13,14,NA,NA,NA,NA,1,1,1,1,Formicinae,Lasiini
Nylanderia_guatemalensis itinerans,1.67775058,96084.33194,Epigaeic,4.982652575,Nylanderia.guatemalensis itinerans,Nylanderia_guatemalensis_itinerans,449040.2585,5.652285279,3,4,NA,NA,NA,NA,1,0,0,1,Formicinae,Lasiini
Nylanderia_jaegerskioeldi,2.60994942,6879679.623,Epigaeic,6.837568214,Nylanderia.jaegerskioeldi,Nylanderia_jaegerskioeldi,16129856.06,7.207630492,18,20,Nylanderia jaegerskioeldi,0,0,0,1,1,0,1,Formicinae,Lasiini
Nylanderia_obscura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Formicinae,Lasiini
Nylanderia_parvula,33.26330058,16654.44205,Epigaeic,4.221530088,Nylanderia.parvula,Nylanderia_parvula,5228115.321,6.718345159,1,1,Nylanderia parvula,0,0,1,0,0,1,1,Formicinae,Lasiini
Nylanderia_pubens,10.56129942,504211.1288,Epigaeic,5.702612427,Nylanderia.pubens,Nylanderia_pubens,289785.2655,5.462076299,8,9,Nylanderia pubens,0,0,0,1,1,0,1,Formicinae,Lasiini
Nylanderia_pygmaea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nylanderia pygmaea,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Nylanderia_sharpii,31.85310058,16654.44205,Epigaeic,4.221530088,Nylanderia.sharpii,Nylanderia_sharpii,2808965.764,6.448546446,1,1,NA,NA,NA,NA,0,0,1,1,Formicinae,Lasiini
Nylanderia_smythiesii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nylanderia smythiesii,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Nylanderia_steinheili,0.14534942,1042401.21,Epigaeic,6.018034907,Nylanderia.steinheili,Nylanderia_steinheili,6671893.04,6.824249075,11,12,Nylanderia steinheili,0,0,0,1,1,1,1,Formicinae,Lasiini
Nylanderia_tasmaniensis,41.45199942,268475.548,Epigaeic,5.428904738,Nylanderia.tasmaniensis,Nylanderia_tasmaniensis,873128.7449,5.941078286,1,1,NA,NA,NA,NA,1,0,0,1,Formicinae,Lasiini
Nylanderia_terricola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nylanderia terricola,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Nylanderia_troglodytes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nylanderia troglodytes,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Nylanderia_usambarica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nylanderia usambarica,0,0,0,NA,NA,NA,NA,Formicinae,Lasiini
Nylanderia_vaga,18.22149942,1621335.401,Epigaeic,6.209872865,Nylanderia.vaga,Nylanderia_vaga,4731484.278,6.674997401,33,34,Nylanderia vaga,0,0,1,1,0,1,1,Formicinae,Lasiini
Nylanderia_vividula,15.07795058,17981029.34,Epigaeic,7.25481455,Nylanderia.vividula,Nylanderia_vividula,12351497.56,7.091719617,52,53,NA,NA,NA,NA,1,1,1,1,Formicinae,Lasiini
Ochetellus_flavipes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ochetellus flavipes,0,0,0,NA,NA,NA,NA,Dolichoderinae,Leptomyrmecini
Ochetellus_glaber,7.20355058,1737746.4,Arboreal & Epigaeic,6.239986397,Ochetellus.glaber,Ochetellus_glaber,14910314.89,7.173486816,7,8,Ochetellus glaber,0,0,1,1,0,1,1,Dolichoderinae,Leptomyrmecini
Ochetellus_glaber clarithorax,23.39399942,147120.3924,Arboreal & Epigaeic,5.167672875,Ochetellus.glaber clarithorax,Ochetellus_glaber_clarithorax,2533501.582,6.40372118,1,1,NA,NA,NA,NA,1,0,0,1,Dolichoderinae,Leptomyrmecini
Ochetellus_vinsoni,20.52404942,4576.449391,Arboreal & Epigaeic,3.660528664,Ochetellus.vinsoni,Ochetellus_vinsoni,4576.449391,3.660528664,1,1,NA,NA,NA,NA,1,0,0,1,Dolichoderinae,Leptomyrmecini
Ochetomyrmex_bolivianus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ochetomyrmex bolivianus,0,0,0,NA,NA,NA,NA,Myrmicinae,Ochetomyrmecini
Ochetomyrmex_neopolitus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ochetomyrmex neopolitus,0,0,0,NA,NA,NA,NA,Myrmicinae,Ochetomyrmecini
Ochetomyrmex_semipolitus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ochetomyrmex semipolitus,0,0,0,NA,NA,NA,NA,Myrmicinae,Ochetomyrmecini
Octostruma_balzani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octostruma balzani,0,0,0,NA,NA,NA,NA,Myrmicinae,Basicerotini
Octostruma_barberi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octostruma barberi,0,0,0,NA,NA,NA,NA,Myrmicinae,Basicerotini
Octostruma_iheringi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octostruma iheringi,0,0,0,NA,NA,NA,NA,Myrmicinae,Basicerotini
Octostruma_impressa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octostruma impressa,0,0,0,NA,NA,NA,NA,Myrmicinae,Basicerotini
Octostruma_lutzi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octostruma lutzi,0,0,0,NA,NA,NA,NA,Myrmicinae,Basicerotini
Octostruma_rugifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octostruma rugifera,0,0,0,NA,NA,NA,NA,Myrmicinae,Basicerotini
Octostruma_wheeleri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Octostruma wheeleri,0,0,0,NA,NA,NA,NA,Myrmicinae,Basicerotini
Ocymyrmex_barbiger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ocymyrmex barbiger,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Ocymyrmex_cilliei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ocymyrmex cilliei,0,0,1,NA,NA,NA,NA,Myrmicinae,Pheidolini
Ocymyrmex_foreli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ocymyrmex foreli,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Ocymyrmex_hirsutus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ocymyrmex hirsutus,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Ocymyrmex_laticeps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ocymyrmex laticeps,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Ocymyrmex_robustior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ocymyrmex robustior,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Ocymyrmex_weitzeckeri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ocymyrmex weitzeckeri,0,0,0,NA,NA,NA,NA,Myrmicinae,Pheidolini
Odontomachus_affinis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus affinis,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_bauri,3.40739942,7801.23693,Epigaeic,3.892163468,Odontomachus.bauri,Odontomachus_bauri,13651674.07,7.135185911,1,1,Odontomachus bauri,0,0,1,1,0,0,1,Ponerinae,Ponerini
Odontomachus_biumbonatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus biumbonatus,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_bradleyi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus bradleyi,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_brunneus,4.45590058,35607.34397,Epigaeic,4.55153958,Odontomachus.brunneus,Odontomachus_brunneus,12874740.38,7.10973848,1,1,Odontomachus brunneus,1,0,0,0,0,1,1,Ponerinae,Ponerini
Odontomachus_chelifer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus chelifer,0,0,1,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_circulus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus circulus,0,0,1,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_clarus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus clarus,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
Odontomachus_coquereli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Odontomachus coquereli,0,0,0,NA,NA,NA,NA,Ponerinae,Ponerini
