"","id","synonym","author","rank","taxonomicStatus","matched_name","syndomY","synrangeY","synefnY"
"482","urn:lsid:ipni.org:names:476287-1","Astragalus astragalinus","E.Sheld.","SPECIES","Synonym","Astragalus alpinus",FALSE,FALSE,FALSE
"483","urn:lsid:ipni.org:names:256144-2","Tragacantha bisulcata","(Hook.) Kuntze","SPECIES","Homotypic_Synonym","Astragalus bisulcatus",FALSE,FALSE,FALSE
"484","urn:lsid:ipni.org:names:80360-2","Diholcos bisulcatus","(Hook.) Rydb.","SPECIES","Homotypic_Synonym","Astragalus bisulcatus",FALSE,FALSE,FALSE
"485","urn:lsid:ipni.org:names:513219-1","Phaca bisulcata","Hook.","SPECIES","Homotypic_Synonym","Astragalus bisulcatus",FALSE,FALSE,FALSE
"486","urn:lsid:ipni.org:names:476362-1","Astragalus bakeristrobilifer","H.Ohashi","SPECIES","Synonym","Astragalus chlorostachys",FALSE,FALSE,FALSE
"487","urn:lsid:ipni.org:names:478916-1","Astragalus nuristanicus","Kitam.","SPECIES","Synonym","Astragalus chlorostachys",FALSE,FALSE,FALSE
"488","urn:lsid:ipni.org:names:498134-1","Hedysarum strobiliferum","Baker","SPECIES","Synonym","Astragalus chlorostachys",FALSE,FALSE,FALSE
"489","urn:lsid:ipni.org:names:476074-1","Astragalus altissimus","Rech.f.","SPECIES","Synonym","Astragalus chlorostachys",FALSE,FALSE,FALSE
"490","urn:lsid:ipni.org:names:477807-1","Astragalus himalensis","Jacq. ex Baker","SPECIES","Synonym","Astragalus chlorostachys",FALSE,FALSE,FALSE
"491","urn:lsid:ipni.org:names:477806-1","Astragalus himalayensis","Jacq. ex Heynh.","SPECIES","Synonym","Astragalus chlorostachys",FALSE,FALSE,FALSE
"492","urn:lsid:ipni.org:names:521681-1","Tragacantha chlorostachys","(Lindl.) Kuntze","SPECIES","Homotypic_Synonym","Astragalus chlorostachys",FALSE,FALSE,FALSE
"493","urn:lsid:ipni.org:names:478652-1","Astragalus microdontus","Baker","SPECIES","Synonym","Astragalus chlorostachys",FALSE,FALSE,FALSE
"494","urn:lsid:ipni.org:names:477805-1","Astragalus himalayensis","Bunge","SPECIES","Synonym","Astragalus chlorostachys",FALSE,FALSE,FALSE
"495","urn:lsid:ipni.org:names:477655-1","Astragalus govanianus","Graham","SPECIES","Synonym","Astragalus chlorostachys",FALSE,FALSE,FALSE
"496","urn:lsid:ipni.org:names:109028-2","Geoprumnon crassicarpum","(Nutt.) Rydb.","SPECIES","Homotypic_Synonym","Astragalus crassicarpus",FALSE,FALSE,FALSE
"497","urn:lsid:ipni.org:names:477893-1","Astragalus hypoglottis","DC.","SPECIES","Synonym","Astragalus danicus",FALSE,TRUE,FALSE
"498","urn:lsid:ipni.org:names:254847-2","Tium drummondii","(Douglas ex Hook.) Rydb.","SPECIES","Homotypic_Synonym","Astragalus drummondii",FALSE,FALSE,FALSE
"499","urn:lsid:ipni.org:names:256192-2","Tragacantha drummondii","(Douglas ex Hook.) Kuntze","SPECIES","Homotypic_Synonym","Astragalus drummondii",FALSE,FALSE,FALSE
"500","urn:lsid:ipni.org:names:511148-1","Oxyglottis filicaulis","(Fisch. & C.A.Mey. ex Ledeb.) Nevski","SPECIES","Homotypic_Synonym","Astragalus filicaulis",FALSE,FALSE,FALSE
"501","urn:lsid:ipni.org:names:478307-1","Astragalus leptodermus","Bunge","SPECIES","Synonym","Astragalus filicaulis",FALSE,FALSE,FALSE
"502","urn:lsid:ipni.org:names:479614-1","Astragalus rytilobus","Bunge","SPECIES","Synonym","Astragalus filicaulis",FALSE,FALSE,FALSE
"503","urn:lsid:ipni.org:names:521876-1","Tragacantha filicaulis","(Fisch. & C.A.Mey. ex Ledeb.) Kuntze","SPECIES","Homotypic_Synonym","Astragalus filicaulis",FALSE,FALSE,FALSE
"504","urn:lsid:ipni.org:names:478814-1","Astragalus nawabianus","Aitch. & Baker","SPECIES","Synonym","Astragalus filicaulis",FALSE,FALSE,FALSE
"505","urn:lsid:ipni.org:names:513375-1","Phaca parviflora","Turcz.","SPECIES","Synonym","Astragalus frigidus",FALSE,FALSE,FALSE
"506","urn:lsid:ipni.org:names:479407-1","Astragalus pubescens","Schrank","SPECIES","Synonym","Astragalus frigidus",FALSE,FALSE,FALSE
"507","urn:lsid:ipni.org:names:513362-1","Phaca ochreata","Crantz","SPECIES","Synonym","Astragalus frigidus",FALSE,FALSE,FALSE
"508","urn:lsid:ipni.org:names:513187-1","Phaca alpina","O.F.Müll.","SPECIES","Synonym","Astragalus frigidus",FALSE,FALSE,FALSE
"509","urn:lsid:ipni.org:names:522544-1","Tragacantha secunda","(DC.) Kuntze","SPECIES","Synonym","Astragalus frigidus",FALSE,FALSE,FALSE
"510","urn:lsid:ipni.org:names:256203-2","Tragacantha frigida","(L.) Kuntze","SPECIES","Homotypic_Synonym","Astragalus frigidus",FALSE,FALSE,FALSE
"511","urn:lsid:ipni.org:names:513283-1","Phaca frigida","L.","SPECIES","Homotypic_Synonym","Astragalus frigidus",FALSE,FALSE,FALSE
"512","urn:lsid:ipni.org:names:477688-1","Astragalus grigorjewii","B.Fedtsch.","SPECIES","Synonym","Astragalus frigidus",FALSE,FALSE,FALSE
"513","urn:lsid:ipni.org:names:478141-1","Astragalus kolaensis","Kuzen.","SPECIES","Synonym","Astragalus frigidus",FALSE,FALSE,FALSE
"514","urn:lsid:ipni.org:names:479742-1","Astragalus secundus","DC.","SPECIES","Synonym","Astragalus frigidus",FALSE,FALSE,FALSE
"515","urn:lsid:ipni.org:names:475904-1","Astragaloides frigida","(L.) Medik.","SPECIES","Homotypic_Synonym","Astragalus frigidus",FALSE,FALSE,FALSE
"516","urn:lsid:ipni.org:names:513276-1","Phaca exaltata","Fisch. ex Sweet","SPECIES","Synonym","Astragalus frigidus",FALSE,FALSE,FALSE
"517","urn:lsid:ipni.org:names:513456-1","Phaca umbellata","Nyman","SPECIES","Synonym","Astragalus frigidus",FALSE,FALSE,FALSE
"518","urn:lsid:ipni.org:names:486830-1","Colutea frigida","(L.) Poir.","SPECIES","Homotypic_Synonym","Astragalus frigidus",FALSE,FALSE,FALSE
"519","urn:lsid:ipni.org:names:477373-1","Astragalus exaltatus","(Ledeb.) Bunge","SPECIES","Synonym","Astragalus frigidus",FALSE,FALSE,FALSE
"520","urn:lsid:ipni.org:names:24812-2","Astragalus elmeri","Greene","SPECIES","Synonym","Astragalus gambelianus",FALSE,FALSE,FALSE
"521","urn:lsid:ipni.org:names:120813-2","Hesperastragalus elmeri","(Greene) Rydb.","SPECIES","Synonym","Astragalus gambelianus",FALSE,FALSE,FALSE
"522","urn:lsid:ipni.org:names:120814-2","Hesperastragalus gambelianus","(E.Sheld.) A.Heller","SPECIES","Homotypic_Synonym","Astragalus gambelianus",FALSE,FALSE,FALSE
"523","urn:lsid:ipni.org:names:479734-1","Astragalus scottianus","Stocks ex Bunge","SPECIES","Synonym","Astragalus graveolens",FALSE,FALSE,FALSE
"524","urn:lsid:ipni.org:names:478578-1","Astragalus medullaris","Boiss.","SPECIES","Synonym","Astragalus graveolens",FALSE,FALSE,FALSE
"525","urn:lsid:ipni.org:names:476473-1","Astragalus bodinieri","H.Lév.","SPECIES","Synonym","Astragalus graveolens",FALSE,FALSE,FALSE
"526","urn:lsid:ipni.org:names:521955-1","Tragacantha graveolens","(Benth.) Kuntze","SPECIES","Homotypic_Synonym","Astragalus graveolens",FALSE,FALSE,FALSE
"527","urn:lsid:ipni.org:names:479972-1","Astragalus stipulatus","Jacq. ex Baker","SPECIES","Synonym","Astragalus graveolens",FALSE,TRUE,FALSE
"528","urn:lsid:ipni.org:names:133404-2","Kentrophyta montana","Nutt.","SPECIES","Homotypic_Synonym","Astragalus kentrophyta",FALSE,FALSE,FALSE
"529","urn:lsid:ipni.org:names:25279-2","Astragalus montanus","(Nutt.) M.E.Jones","SPECIES","Synonym","Astragalus kentrophyta",FALSE,FALSE,FALSE
"530","urn:lsid:ipni.org:names:123691-2","Homalobus montanus","(Nutt.) Britton","SPECIES","Homotypic_Synonym","Astragalus kentrophyta",FALSE,FALSE,FALSE
"531","urn:lsid:ipni.org:names:256262-2","Tragacantha montana","(Nutt.) Kuntze","SPECIES","Homotypic_Synonym","Astragalus kentrophyta",FALSE,FALSE,FALSE
"532","urn:lsid:ipni.org:names:515438-1","Podochrea monspessulana","(L.) Fourr.","SPECIES","Homotypic_Synonym","Astragalus monspessulanus",FALSE,FALSE,FALSE
"533","urn:lsid:ipni.org:names:522253-1","Tragacantha monspessulana","(L.) Kuntze","SPECIES","Homotypic_Synonym","Astragalus monspessulanus",FALSE,FALSE,FALSE
"534","urn:lsid:ipni.org:names:477075-1","Astragalus declinatus","Salisb.","SPECIES","Synonym","Astragalus monspessulanus",FALSE,FALSE,FALSE
"535","urn:lsid:ipni.org:names:479274-1","Astragalus polygala","Pall.","SPECIES","Synonym","Astragalus monspessulanus",FALSE,FALSE,FALSE
"536","urn:lsid:ipni.org:names:515772-1","Proselias monspessulanus","(L.) Steven","SPECIES","Homotypic_Synonym","Astragalus monspessulanus",FALSE,FALSE,FALSE
"537","urn:lsid:ipni.org:names:479080-1","Astragalus pancicii","Heuff.","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"538","urn:lsid:ipni.org:names:476374-1","Astragalus banaticus","Rochel ex Nyman","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"539","urn:lsid:ipni.org:names:479857-1","Astragalus skorpili","Velen.","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"540","urn:lsid:ipni.org:names:477028-1","Astragalus dacicus","Heuff.","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"541","urn:lsid:ipni.org:names:479565-1","Astragalus rochelianus","Heuff.","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"542","urn:lsid:ipni.org:names:478364-1","Astragalus linearifolius","Pers.","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"543","urn:lsid:ipni.org:names:480422-1","Astragalus varnensis","Davidov","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"544","urn:lsid:ipni.org:names:479357-1","Astragalus pseudohirsutus","Nyár.","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"545","urn:lsid:ipni.org:names:505843-1","Macrosema onobrychis","(L.) Steven","SPECIES","Homotypic_Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"546","urn:lsid:ipni.org:names:479339-1","Astragalus pseudoonobrychis","Grossh.","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"547","urn:lsid:ipni.org:names:478402-1","Astragalus longiflorus","Gilib.","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"548","urn:lsid:ipni.org:names:60468333-2","Astragalus trichocarpus","Scheele","SPECIES","Synonym","Astragalus onobrychis",FALSE,TRUE,FALSE
"549","urn:lsid:ipni.org:names:478709-1","Astragalus moldavicus","(DC.) Steud.","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"550","urn:lsid:ipni.org:names:932984-1","Astragalus kitianus","Sorger","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"551","urn:lsid:ipni.org:names:476496-1","Astragalus borysthenicus","Klokov","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"552","urn:lsid:ipni.org:names:478151-1","Astragalus kosmaljanicus","Rzazade","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"553","urn:lsid:ipni.org:names:932985-1","Astragalus chaldiranicus","Kit Tan & Sorger","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"554","urn:lsid:ipni.org:names:480250-1","Astragalus tragoides","L.","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"555","urn:lsid:ipni.org:names:478659-1","Astragalus microphyllus","Besser ex Steud.","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"556","urn:lsid:ipni.org:names:480303-1","Astragalus troizkii","Grossh.","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"557","urn:lsid:ipni.org:names:479434-1","Astragalus purpurascens","J.Jacq. ex Steud.","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"558","urn:lsid:ipni.org:names:479111-1","Astragalus parvifolius","Formánek","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"559","urn:lsid:ipni.org:names:477640-1","Astragalus goktschaicus","Grossh.","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"560","urn:lsid:ipni.org:names:479365-1","Astragalus pseudonobrychis","Andrz.","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"561","urn:lsid:ipni.org:names:478569-1","Astragalus maximus","Lam. ex Steud.","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"562","urn:lsid:ipni.org:names:479862-1","Astragalus sofianus","Velen.","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"563","urn:lsid:ipni.org:names:477879-1","Astragalus hybridus","S.G.Gmel.","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"564","urn:lsid:ipni.org:names:522310-1","Tragacantha onobrychis","(L.) Kuntze","SPECIES","Homotypic_Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"565","urn:lsid:ipni.org:names:20001103-1","Astragalus rasmontii","Podlech","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"566","urn:lsid:ipni.org:names:476298-1","Astragalus atrocarpus","D.F.Chamb. & V.A.Matthews","SPECIES","Synonym","Astragalus onobrychis",FALSE,FALSE,FALSE
"567","urn:lsid:ipni.org:names:522329-1","Tragacantha oxyglottis","(Steven ex M.Bieb.) Kuntze","SPECIES","Homotypic_Synonym","Astragalus oxyglottis",FALSE,FALSE,FALSE
"568","urn:lsid:ipni.org:names:256291-2","Tragacantha pectinata","(Hook.) Kuntze","SPECIES","Homotypic_Synonym","Astragalus pectinatus",FALSE,FALSE,FALSE
"569","urn:lsid:ipni.org:names:71932-2","Ctenophyllum pectinatum","(Hook.) Rydb.","SPECIES","Homotypic_Synonym","Astragalus pectinatus",FALSE,FALSE,FALSE
"570","urn:lsid:ipni.org:names:513380-1","Phaca pectinata","Hook.","SPECIES","Homotypic_Synonym","Astragalus pectinatus",FALSE,FALSE,FALSE
"571","urn:lsid:ipni.org:names:61722-2","Cnemidophacos pectinatus","(Hook.) Rydb.","SPECIES","Homotypic_Synonym","Astragalus pectinatus",FALSE,FALSE,FALSE
"572","urn:lsid:ipni.org:names:256309-2","Tragacantha purshii","(Douglas ex G.Don) Kuntze","SPECIES","Homotypic_Synonym","Astragalus purshii",FALSE,FALSE,FALSE
"573","urn:lsid:ipni.org:names:191628-2","Phaca purshii","(Douglas ex G.Don) Piper","SPECIES","Homotypic_Synonym","Astragalus purshii",FALSE,FALSE,FALSE
"574","urn:lsid:ipni.org:names:269741-2","Xylophacos purshii","(Douglas ex G.Don) Rydb.","SPECIES","Homotypic_Synonym","Astragalus purshii",FALSE,FALSE,FALSE
"575","urn:lsid:ipni.org:names:522519-1","Tragacantha scaberrima","(Bunge) Kuntze","SPECIES","Homotypic_Synonym","Astragalus scaberrimus",FALSE,FALSE,FALSE
"576","urn:lsid:ipni.org:names:477599-1","Astragalus giraldianus","Ulbr.","SPECIES","Synonym","Astragalus scaberrimus",FALSE,FALSE,FALSE
"577","urn:lsid:ipni.org:names:477746-1","Astragalus harmsii","Ulbr.","SPECIES","Synonym","Astragalus scaberrimus",FALSE,FALSE,FALSE
"578","urn:lsid:ipni.org:names:479843-1","Astragalus sinicus","Thunb.","SPECIES","Synonym","Astragalus sinicus",FALSE,TRUE,FALSE
"579","urn:lsid:ipni.org:names:478426-1","Astragalus lotoides","Lam.","SPECIES","Synonym","Astragalus sinicus",FALSE,FALSE,FALSE
"580","urn:lsid:ipni.org:names:522575-1","Tragacantha sinica","(L.) Kuntze","SPECIES","Homotypic_Synonym","Astragalus sinicus",FALSE,FALSE,FALSE
"581","urn:lsid:ipni.org:names:511149-1","Oxyglottis tribuloides","(Delile) Nevski","SPECIES","Homotypic_Synonym","Astragalus tribuloides",FALSE,FALSE,FALSE
"582","urn:lsid:ipni.org:names:477347-1","Astragalus erpocaulos","Boiss.","SPECIES","Synonym","Astragalus tribuloides",FALSE,FALSE,FALSE
"583","urn:lsid:ipni.org:names:478122-1","Astragalus kirghisicus","Stschegl.","SPECIES","Synonym","Astragalus tribuloides",FALSE,FALSE,FALSE
"584","urn:lsid:ipni.org:names:476511-1","Astragalus brachyceras","K.Koch ex Bunge","SPECIES","Synonym","Astragalus tribuloides",FALSE,FALSE,FALSE
"585","urn:lsid:ipni.org:names:478137-1","Astragalus kofensis","Velen.","SPECIES","Synonym","Astragalus tribuloides",FALSE,FALSE,FALSE
"586","urn:lsid:ipni.org:names:478681-1","Astragalus minutus","Boiss.","SPECIES","Synonym","Astragalus tribuloides",FALSE,FALSE,FALSE
"587","urn:lsid:ipni.org:names:479175-1","Astragalus perpusillus","Bertol.","SPECIES","Synonym","Astragalus tribuloides",FALSE,FALSE,FALSE
"588","urn:lsid:ipni.org:names:522693-1","Tragacantha tribuloides","(Delile) Kuntze","SPECIES","Homotypic_Synonym","Astragalus tribuloides",FALSE,FALSE,FALSE
"589","urn:lsid:ipni.org:names:480265-1","Astragalus tribuliformis","Hochst. ex Boiss.","SPECIES","Synonym","Astragalus tribuloides",FALSE,FALSE,FALSE
"590","urn:lsid:ipni.org:names:476096-1","Astragalus ammocryptus","Boiss.","SPECIES","Synonym","Astragalus tribuloides",FALSE,FALSE,FALSE
"591","urn:lsid:ipni.org:names:522721-1","Tragacantha umbellata","(Bunge) Kuntze","SPECIES","Homotypic_Synonym","Astragalus umbellatus",FALSE,FALSE,FALSE
"592","urn:lsid:ipni.org:names:191574-2","Phaca littoralis","Rydb.","SPECIES","Synonym","Astragalus umbellatus",FALSE,FALSE,FALSE
"593","urn:lsid:ipni.org:names:25168-2","Astragalus littoralis","(Hook.) Coville & Standl. ex Mertie","SPECIES","Synonym","Astragalus umbellatus",FALSE,FALSE,FALSE
"594","urn:lsid:ipni.org:names:480796-1","Baikiaea minor","Oliv.","SPECIES","Synonym","Baikiaea insignis",FALSE,FALSE,FALSE
"595","urn:lsid:ipni.org:names:480798-1","Baikiaea eminii","Taub.","SPECIES","Synonym","Baikiaea insignis",FALSE,FALSE,FALSE
"596","urn:lsid:ipni.org:names:480799-1","Baikiaea fragrantissima","Baker f.","SPECIES","Synonym","Baikiaea insignis",FALSE,FALSE,FALSE
"597","urn:lsid:ipni.org:names:480898-1","Baphia odorata","De Wild.","SPECIES","Synonym","Baphia laurifolia",FALSE,FALSE,FALSE
"598","urn:lsid:ipni.org:names:480874-1","Baphia lancifolia","Baill. ex Laness.","SPECIES","Synonym","Baphia laurifolia",FALSE,FALSE,FALSE
"599","urn:lsid:ipni.org:names:480893-1","Baphia myrtifolia","Lest.-Garl.","SPECIES","Synonym","Baphia laurifolia",FALSE,FALSE,FALSE
"600","urn:lsid:ipni.org:names:480903-1","Baphia pierrei","De Wild.","SPECIES","Synonym","Baphia laurifolia",FALSE,FALSE,FALSE
"601","urn:lsid:ipni.org:names:480847-1","Baphia crassifolia","Harms","SPECIES","Synonym","Baphia laurifolia",FALSE,FALSE,FALSE
"602","urn:lsid:ipni.org:names:480849-1","Baphia densiflora","Harms","SPECIES","Synonym","Baphia laurifolia",FALSE,FALSE,FALSE
"603","urn:lsid:ipni.org:names:518843-1","Sophora glauca","Salisb.","SPECIES","Synonym","Baptisia alba",FALSE,FALSE,FALSE
"604","urn:lsid:ipni.org:names:518785-1","Sophora alba","(L.) L.","SPECIES","Homotypic_Synonym","Baptisia alba",FALSE,FALSE,FALSE
"605","urn:lsid:ipni.org:names:316246-2","Crotalaria alba","L.","SPECIES","Homotypic_Synonym","Baptisia alba",FALSE,FALSE,FALSE
"606","urn:lsid:ipni.org:names:515336-1","Podalyria alba","(L.) Willd.","SPECIES","Homotypic_Synonym","Baptisia alba",FALSE,FALSE,FALSE
"607","urn:lsid:ipni.org:names:512781-1","Pauletia acuminata","(L.) A.Schmitz","SPECIES","Homotypic_Synonym","Bauhinia acuminata",FALSE,FALSE,FALSE
"608","urn:lsid:ipni.org:names:481451-1","Bauhinia linnaei","Ali","SPECIES","Synonym","Bauhinia acuminata",FALSE,FALSE,FALSE
"609","urn:lsid:ipni.org:names:483995-1","Casparia acuminata","(L.) Heynh.","SPECIES","Homotypic_Synonym","Bauhinia acuminata",FALSE,FALSE,FALSE
"610","urn:lsid:ipni.org:names:505881-1","Mandarus acuminata","(L.) Raf.","SPECIES","Homotypic_Synonym","Bauhinia acuminata",FALSE,FALSE,FALSE
"611","urn:lsid:ipni.org:names:512806-1","Pauletia forficata","(Link) A.Schmitz","SPECIES","Homotypic_Synonym","Bauhinia forficata",FALSE,FALSE,FALSE
"612","urn:lsid:ipni.org:names:500450-1","Inga forficata","(Link) Hoffmanns.","SPECIES","Homotypic_Synonym","Bauhinia forficata",FALSE,FALSE,FALSE
"613","urn:lsid:ipni.org:names:513083-1","Perlebia galpinii","(N.E.Br.) A.Schmitz","SPECIES","Homotypic_Synonym","Bauhinia galpinii",FALSE,FALSE,FALSE
"614","urn:lsid:ipni.org:names:481600-1","Bauhinia punctata","Bolle","SPECIES","Synonym","Bauhinia galpinii",FALSE,FALSE,FALSE
"615","urn:lsid:ipni.org:names:513088-1","Perlebia petersiana","(Bolle) A.Schmitz","SPECIES","Homotypic_Synonym","Bauhinia petersiana",FALSE,FALSE,FALSE
"616","urn:lsid:ipni.org:names:481629-1","Bauhinia riparia","Mart. ex Benth.","SPECIES","Synonym","Bauhinia pulchella",FALSE,FALSE,FALSE
"617","urn:lsid:ipni.org:names:512839-1","Pauletia pulchella","(Benth.) A.Schmitz","SPECIES","Homotypic_Synonym","Bauhinia pulchella",FALSE,FALSE,FALSE
"618","urn:lsid:ipni.org:names:481728-1","Bauhinia timorensis","Decne.","SPECIES","Synonym","Bauhinia racemosa",FALSE,FALSE,FALSE
"619","urn:lsid:ipni.org:names:481683-1","Bauhinia spicata","Rottler ex Biehler","SPECIES","Synonym","Bauhinia racemosa",FALSE,FALSE,FALSE
"620","urn:lsid:ipni.org:names:512840-1","Pauletia racemosa","(Lam.) A.Schmitz","SPECIES","Homotypic_Synonym","Bauhinia racemosa",FALSE,FALSE,FALSE
"621","urn:lsid:ipni.org:names:520205-1","Telestria racemosa","(Lam.) Raf.","SPECIES","Homotypic_Synonym","Bauhinia racemosa",FALSE,FALSE,FALSE
"622","urn:lsid:ipni.org:names:481721-1","Bauhinia tenuis","Span.","SPECIES","Synonym","Bauhinia racemosa",FALSE,FALSE,FALSE
"623","urn:lsid:ipni.org:names:77128697-1","Piliostigma racemosum","(Lam.) Benth.","SPECIES","Homotypic_Synonym","Bauhinia racemosa",FALSE,FALSE,FALSE
"624","urn:lsid:ipni.org:names:481543-1","Bauhinia parviflora","Vahl","SPECIES","Synonym","Bauhinia racemosa",FALSE,FALSE,FALSE
"625","urn:lsid:ipni.org:names:481348-1","Bauhinia grahamii","Steud.","SPECIES","Synonym","Bauhinia rufa",FALSE,FALSE,FALSE
"626","urn:lsid:ipni.org:names:481203-1","Bauhinia choriophylla","Vogel","SPECIES","Synonym","Bauhinia rufa",FALSE,FALSE,FALSE
"627","urn:lsid:ipni.org:names:481406-1","Bauhinia intermedia","Vogel","SPECIES","Synonym","Bauhinia rufa",FALSE,FALSE,FALSE
"628","urn:lsid:ipni.org:names:512841-1","Pauletia rufa","Bong.","SPECIES","Homotypic_Synonym","Bauhinia rufa",FALSE,FALSE,FALSE
"629","urn:lsid:ipni.org:names:481462-1","Bauhinia longistyla","Benth.","SPECIES","Synonym","Bauhinia rufa",FALSE,FALSE,FALSE
"630","urn:lsid:ipni.org:names:481781-1","Bauhinia wituensis","Harms","SPECIES","Synonym","Bauhinia tomentosa",FALSE,FALSE,FALSE
"631","urn:lsid:ipni.org:names:483747-1","Cansenia tomentosa","(L.) Raf.","SPECIES","Homotypic_Synonym","Bauhinia tomentosa",FALSE,FALSE,FALSE
"632","urn:lsid:ipni.org:names:473504-1","Alvesia bauhinioides","Welw.","SPECIES","Synonym","Bauhinia tomentosa",FALSE,FALSE,FALSE
"633","urn:lsid:ipni.org:names:481772-1","Bauhinia volkensii","Taub.","SPECIES","Synonym","Bauhinia tomentosa",FALSE,FALSE,FALSE
"634","urn:lsid:ipni.org:names:481519-1","Bauhinia mucora","Bolle","SPECIES","Synonym","Bauhinia tomentosa",FALSE,FALSE,FALSE
"635","urn:lsid:ipni.org:names:10511-2","Alvesia tomentosa","(L.) Britton & Rose","SPECIES","Homotypic_Synonym","Bauhinia tomentosa",FALSE,FALSE,FALSE
"636","urn:lsid:ipni.org:names:481141-1","Bauhinia binata","Náves ex Fern.-Vill.","SPECIES","Synonym","Bauhinia tomentosa",FALSE,TRUE,FALSE
"637","urn:lsid:ipni.org:names:512848-1","Pauletia tomentosa","(L.) A.Schmitz","SPECIES","Homotypic_Synonym","Bauhinia tomentosa",FALSE,FALSE,FALSE
"638","urn:lsid:ipni.org:names:481596-1","Bauhinia pubescens","DC.","SPECIES","Synonym","Bauhinia tomentosa",FALSE,FALSE,FALSE
"639","urn:lsid:ipni.org:names:481401-1","Bauhinia inermis","Forssk.","SPECIES","Synonym","Bauhinia tomentosa",FALSE,FALSE,FALSE
"640","urn:lsid:ipni.org:names:513593-1","Phanera variegata","(L.) Benth.","SPECIES","Homotypic_Synonym","Bauhinia variegata",FALSE,FALSE,FALSE
"641","urn:lsid:ipni.org:names:513094-1","Perlebia variegata","(L.) A.Schmitz","SPECIES","Homotypic_Synonym","Bauhinia variegata",FALSE,FALSE,FALSE
"642","urn:lsid:ipni.org:names:525718-1","Westia bracteosa","(Benth.) J.F.Macbr.","SPECIES","Homotypic_Synonym","Berlinia bracteosa",FALSE,FALSE,FALSE
"643","urn:lsid:ipni.org:names:481860-1","Berlinia mayombensis","De Wild.","SPECIES","Synonym","Berlinia bracteosa",FALSE,FALSE,FALSE
"644","urn:lsid:ipni.org:names:505632-1","Macroberlinia bracteosa","(Benth.) Hauman","SPECIES","Homotypic_Synonym","Berlinia bracteosa",FALSE,FALSE,FALSE
"645","urn:lsid:ipni.org:names:481867-1","Berlinia platycarpa","Pierre ex De Wild.","SPECIES","Synonym","Berlinia bracteosa",FALSE,FALSE,FALSE
"646","urn:lsid:ipni.org:names:481869-1","Berlinia preussii","De Wild.","SPECIES","Synonym","Berlinia craibiana",FALSE,FALSE,FALSE
"647","urn:lsid:ipni.org:names:469863-1","Acacia bossiaeoides","A.Cunn. ex Benth.","SPECIES","Homotypic_Synonym","Bossiaea bossiaeoides",FALSE,FALSE,FALSE
"648","urn:lsid:ipni.org:names:482058-1","Bossiaea endlicheri","Meisn.","SPECIES","Synonym","Bossiaea eriocarpa",FALSE,FALSE,FALSE
"649","urn:lsid:ipni.org:names:482079-1","Bossiaea nervosa","Meisn.","SPECIES","Synonym","Bossiaea eriocarpa",FALSE,FALSE,FALSE
"650","urn:lsid:ipni.org:names:482064-1","Bossiaea gilbertii","Turcz.","SPECIES","Synonym","Bossiaea eriocarpa",FALSE,FALSE,FALSE
"651","urn:lsid:ipni.org:names:482083-1","Bossiaea ovalifolia","Endl.","SPECIES","Synonym","Bossiaea eriocarpa",FALSE,FALSE,FALSE
"652","urn:lsid:ipni.org:names:162653-3","Lalage hoveifolia","Lindl.","SPECIES","Synonym","Bossiaea ornata",FALSE,FALSE,FALSE
