"","id","synonym","author","rank","taxonomicStatus","matched_name","syndomY","synrangeY","synmycoY"
"941","urn:lsid:ipni.org:names:138943-2","Leucaena confusa","Britton & Rose","SPECIES","Synonym","Leucaena esculenta",FALSE,FALSE,FALSE
"942","urn:lsid:ipni.org:names:507969-1","Mimosa esculenta","Pav. ex Benth.","SPECIES","Synonym","Leucaena esculenta",FALSE,FALSE,FALSE
"943","urn:lsid:ipni.org:names:161770-2","Mimosa leucocephala","Lam.","SPECIES","Homotypic_Synonym","Leucaena leucocephala",FALSE,FALSE,FALSE
"944","urn:lsid:ipni.org:names:1133970-2","Acacia leucocephala","(Lam.) F.Dietr.","SPECIES","Homotypic_Synonym","Leucaena leucocephala",FALSE,FALSE,FALSE
"945","urn:lsid:ipni.org:names:317138-2","Acacia sabeana","Buckley","SPECIES","Synonym","Leucaena retusa",FALSE,FALSE,FALSE
"946","urn:lsid:ipni.org:names:50326-2","Caudoleucaena retusa","(Benth.) Britton & Rose","SPECIES","Homotypic_Synonym","Leucaena retusa",FALSE,FALSE,FALSE
"947","urn:lsid:ipni.org:names:30192424-2","Caesalpinia ferrea","Mart. ex Tul.","SPECIES","Homotypic_Synonym","Libidibia ferrea",FALSE,TRUE,TRUE
"948","urn:lsid:ipni.org:names:474905-1","Apuleia ferrea","(Mart. ex Tul.) Baill.","SPECIES","Homotypic_Synonym","Libidibia ferrea",FALSE,FALSE,FALSE
"949","urn:lsid:ipni.org:names:469796-1","Acacia bahamensis","(Benth.) Griseb.","SPECIES","Synonym","Lysiloma latisiliqua",FALSE,FALSE,FALSE
"950","urn:lsid:ipni.org:names:161758-2","Mimosa latisiliqua","L.","SPECIES","Homotypic_Synonym","Lysiloma latisiliqua",FALSE,FALSE,FALSE
"951","urn:lsid:ipni.org:names:505296-1","Lysiloma bahamense","Benth.","SPECIES","Synonym","Lysiloma latisiliqua",FALSE,FALSE,FALSE
"952","urn:lsid:ipni.org:names:470704-1","Acacia latisiliqua","(L.) Willd.","SPECIES","Homotypic_Synonym","Lysiloma latisiliqua",FALSE,FALSE,FALSE
"953","urn:lsid:ipni.org:names:473281-1","Albizia latisiliqua","(L.) F.Muell.","SPECIES","Homotypic_Synonym","Lysiloma latisiliqua",FALSE,FALSE,FALSE
"954","urn:lsid:ipni.org:names:138953-2","Leucaena latisiliqua","(L.) Gillis","SPECIES","Homotypic_Synonym","Lysiloma latisiliqua",FALSE,FALSE,FALSE
"955","urn:lsid:ipni.org:names:502718-1","Leucaena formosa","Griseb.","SPECIES","Synonym","Lysiloma sabicu",FALSE,FALSE,FALSE
"956","urn:lsid:ipni.org:names:148094-2","Lysiloma formosum","Hitchc.","SPECIES","Synonym","Lysiloma sabicu",FALSE,FALSE,FALSE
"957","urn:lsid:ipni.org:names:289920-2","Phaseolus rubidus","Piper","SPECIES","Synonym","Macroptilium erythroloma",FALSE,FALSE,FALSE
"958","urn:lsid:ipni.org:names:514082-1","Phaseolus rufus","Micheli","SPECIES","Synonym","Macroptilium erythroloma",FALSE,FALSE,FALSE
"959","urn:lsid:ipni.org:names:513806-1","Phaseolus erythroloma","Mart. ex Benth.","SPECIES","Homotypic_Synonym","Macroptilium erythroloma",FALSE,FALSE,FALSE
"960","urn:lsid:ipni.org:names:518309-1","Senegalia submontana","Britton & Rose","SPECIES","Synonym","Mariosousa acatlensis",FALSE,FALSE,FALSE
"961","urn:lsid:ipni.org:names:382-2","Acacia acatlensis","Benth.","SPECIES","Homotypic_Synonym","Mariosousa acatlensis",FALSE,FALSE,FALSE
"962","urn:lsid:ipni.org:names:518234-1","Senegalia acatlensis","(Benth.) Britton & Rose","SPECIES","Homotypic_Synonym","Mariosousa acatlensis",FALSE,FALSE,FALSE
"963","urn:lsid:ipni.org:names:518240-1","Senegalia centralis","Britton & Rose","SPECIES","Homotypic_Synonym","Mariosousa centralis",FALSE,FALSE,FALSE
"964","urn:lsid:ipni.org:names:441-2","Acacia centralis","(Britton & Rose) Lundell","SPECIES","Homotypic_Synonym","Mariosousa centralis",FALSE,FALSE,FALSE
"965","urn:lsid:ipni.org:names:447-2","Acacia compacta","Rose","SPECIES","Homotypic_Synonym","Mariosousa compacta",FALSE,FALSE,FALSE
"966","urn:lsid:ipni.org:names:518242-1","Senegalia compacta","(Rose) Britton & Rose","SPECIES","Homotypic_Synonym","Mariosousa compacta",FALSE,FALSE,FALSE
"967","urn:lsid:ipni.org:names:148108-2","Lysiloma standleyanum","Britton & Rose","SPECIES","Synonym","Mariosousa compacta",FALSE,FALSE,FALSE
"968","urn:lsid:ipni.org:names:457-2","Acacia coulteri","Benth.","SPECIES","Homotypic_Synonym","Mariosousa coulteri",FALSE,FALSE,FALSE
"969","urn:lsid:ipni.org:names:518245-1","Senegalia coulteri","(Benth.) Britton & Rose","SPECIES","Homotypic_Synonym","Mariosousa coulteri",FALSE,FALSE,FALSE
"970","urn:lsid:ipni.org:names:473-2","Acacia dolichostachya","S.F.Blake","SPECIES","Homotypic_Synonym","Mariosousa dolichostachya",FALSE,TRUE,FALSE
"971","urn:lsid:ipni.org:names:518249-1","Senegalia dolichostachya","(S.F.Blake) Britton & Rose","SPECIES","Homotypic_Synonym","Mariosousa dolichostachya",FALSE,FALSE,FALSE
"972","urn:lsid:ipni.org:names:1141200-2","Acacia durangensis","(Britton & Rose) Jawad & Seigler & Ebinger","SPECIES","Homotypic_Synonym","Mariosousa durangensis",FALSE,FALSE,FALSE
"973","urn:lsid:ipni.org:names:518250-1","Senegalia durangensis","Britton & Rose","SPECIES","Homotypic_Synonym","Mariosousa durangensis",FALSE,FALSE,FALSE
"974","urn:lsid:ipni.org:names:565-2","Acacia mammifera","Schltdl.","SPECIES","Homotypic_Synonym","Mariosousa mammifera",FALSE,FALSE,FALSE
"975","urn:lsid:ipni.org:names:518273-1","Senegalia mammifera","(Schltdl.) Britton & Rose","SPECIES","Homotypic_Synonym","Mariosousa mammifera",FALSE,FALSE,FALSE
"976","urn:lsid:ipni.org:names:518277-1","Senegalia millefolia","(S.Watson) Britton & Rose","SPECIES","Homotypic_Synonym","Mariosousa millefolia",FALSE,FALSE,FALSE
"977","urn:lsid:ipni.org:names:578-2","Acacia millefolia","S.Watson","SPECIES","Homotypic_Synonym","Mariosousa millefolia",FALSE,FALSE,FALSE
"978","urn:lsid:ipni.org:names:518301-1","Senegalia russelliana","Britton & Rose","SPECIES","Homotypic_Synonym","Mariosousa russelliana",FALSE,FALSE,FALSE
"979","urn:lsid:ipni.org:names:654-2","Acacia russelliana","(Britton & Rose) Lundell","SPECIES","Homotypic_Synonym","Mariosousa russelliana",FALSE,FALSE,FALSE
"980","urn:lsid:ipni.org:names:656-2","Acacia salazarii","(Britton & Rose) Lundell","SPECIES","Homotypic_Synonym","Mariosousa salazarii",FALSE,FALSE,FALSE
"981","urn:lsid:ipni.org:names:518302-1","Senegalia salazarii","Britton & Rose","SPECIES","Homotypic_Synonym","Mariosousa salazarii",FALSE,FALSE,FALSE
"982","urn:lsid:ipni.org:names:628-2","Acacia pueblensis","Brandegee","SPECIES","Synonym","Mariosousa sericea",FALSE,FALSE,FALSE
"983","urn:lsid:ipni.org:names:663-2","Acacia sericea","M.Martens & Galeotti","SPECIES","Homotypic_Synonym","Mariosousa sericea",FALSE,FALSE,FALSE
"984","urn:lsid:ipni.org:names:518305-1","Senegalia sericea","(M.Martens & Galeotti) Britton & Rose","SPECIES","Homotypic_Synonym","Mariosousa sericea",FALSE,FALSE,FALSE
"985","urn:lsid:ipni.org:names:693-2","Acacia usumacintensis","Lundell","SPECIES","Homotypic_Synonym","Mariosousa usumacintensis",FALSE,FALSE,FALSE
"986","urn:lsid:ipni.org:names:311288-2","Mimosa foetida","Jacq.","SPECIES","Homotypic_Synonym","Microlobius foetidus",FALSE,FALSE,FALSE
"987","urn:lsid:ipni.org:names:111609-2","Goldmania paraguensis","(Benth.) Brenan","SPECIES","Synonym","Microlobius foetidus",FALSE,FALSE,FALSE
"988","urn:lsid:ipni.org:names:199667-2","Piptadenia platycarpa","(Rose ex Micheli) J.F.Macbr.","SPECIES","Synonym","Microlobius foetidus",FALSE,FALSE,FALSE
"989","urn:lsid:ipni.org:names:111608-2","Goldmania foetida","(Jacq.) Standl.","SPECIES","Homotypic_Synonym","Microlobius foetidus",FALSE,FALSE,FALSE
"990","urn:lsid:ipni.org:names:104320-2","Feuilleea paraguensis","(Benth.) Kuntze","SPECIES","Synonym","Microlobius foetidus",FALSE,FALSE,FALSE
"991","urn:lsid:ipni.org:names:111610-2","Goldmania platycarpa","Rose ex Micheli","SPECIES","Synonym","Microlobius foetidus",FALSE,FALSE,FALSE
"992","urn:lsid:ipni.org:names:1175724-2","Piptadenia foetida","(Jacq.) Benth.","SPECIES","Homotypic_Synonym","Microlobius foetidus",FALSE,FALSE,FALSE
"993","urn:lsid:ipni.org:names:1017434-2","Acacia foetida","(Jacq.) Kunth","SPECIES","Homotypic_Synonym","Microlobius foetidus",FALSE,FALSE,FALSE
"994","urn:lsid:ipni.org:names:1073907-2","Piptadenia paraguensis","(Benth.) Lindm.","SPECIES","Synonym","Microlobius foetidus",FALSE,FALSE,FALSE
"995","urn:lsid:ipni.org:names:310059-2","Pithecellobium paraguense","Benth.","SPECIES","Synonym","Microlobius foetidus",FALSE,FALSE,FALSE
"996","urn:lsid:ipni.org:names:199673-2","Piptadenia quadrifolia","N.E.Br.","SPECIES","Synonym","Microlobius foetidus",FALSE,FALSE,FALSE
"997","urn:lsid:ipni.org:names:1009228-2","Inga foetida","(Jacq.) Willd.","SPECIES","Homotypic_Synonym","Microlobius foetidus",FALSE,FALSE,FALSE
"998","urn:lsid:ipni.org:names:507223-1","Microlobius mimosoides","C.Presl","SPECIES","Synonym","Microlobius foetidus",FALSE,FALSE,FALSE
"999","urn:lsid:ipni.org:names:161527-2","Mimosa bauhiniifolia","H.Karst.","SPECIES","Synonym","Mimosa colombiana",FALSE,FALSE,FALSE
"1000","urn:lsid:ipni.org:names:507692-1","Mimosa bauhiniifolia","Salisb.","SPECIES","Synonym","Mimosa colombiana",FALSE,FALSE,FALSE
"1001","urn:lsid:ipni.org:names:271487-2","Acacia guilandinae","DC.","SPECIES","Homotypic_Synonym","Mimosa guilandinae",FALSE,FALSE,FALSE
"1002","urn:lsid:ipni.org:names:508205-1","Mimosa lasiophylla","Benth.","SPECIES","Synonym","Mimosa pithecolobioides",FALSE,FALSE,FALSE
"1003","urn:lsid:ipni.org:names:514980-1","Pithecellobium lasiogynum","Mart. ex Benth.","SPECIES","Synonym","Mimosa pithecolobioides",FALSE,FALSE,FALSE
"1004","urn:lsid:ipni.org:names:508063-1","Mimosa gonoclada","Benth.","SPECIES","Synonym","Mimosa revoluta",FALSE,FALSE,FALSE
"1005","urn:lsid:ipni.org:names:471316-1","Acacia revoluta","Kunth","SPECIES","Synonym","Mimosa revoluta",FALSE,FALSE,FALSE
"1006","urn:lsid:ipni.org:names:508704-1","Mimosa soratensis","Benth.","SPECIES","Synonym","Mimosa revoluta",FALSE,FALSE,FALSE
"1007","urn:lsid:ipni.org:names:161942-2","Mimosa resinifera","Britton","SPECIES","Synonym","Mimosa watsonii",FALSE,FALSE,FALSE
"1008","urn:lsid:ipni.org:names:161940-2","Mimosa rekoana","Britton","SPECIES","Synonym","Mimosa watsonii",FALSE,FALSE,FALSE
"1009","urn:lsid:ipni.org:names:161936-2","Mimosa recordii","Britton & Rose","SPECIES","Synonym","Mimosa watsonii",FALSE,FALSE,FALSE
"1010","urn:lsid:ipni.org:names:509485-1","Negretia gigantea","(Willd.) Oken","SPECIES","Homotypic_Synonym","Mucuna gigantea",FALSE,FALSE,FALSE
"1011","urn:lsid:ipni.org:names:60471793-2","Carpopogon giganteus","(Willd.) Roxb. ex Lindl.","SPECIES","Homotypic_Synonym","Mucuna gigantea",FALSE,FALSE,FALSE
"1012","urn:lsid:ipni.org:names:519515-1","Stizolobium giganteum","(Willd.) Moon","SPECIES","Homotypic_Synonym","Mucuna gigantea",FALSE,FALSE,FALSE
"1013","urn:lsid:ipni.org:names:493040-1","Dolichos giganteus","Willd.","SPECIES","Homotypic_Synonym","Mucuna gigantea",FALSE,FALSE,FALSE
"1014","urn:lsid:ipni.org:names:501419-1","Labradia pruriens","(L.) Swediaur","SPECIES","Homotypic_Synonym","Mucuna pruriens",FALSE,FALSE,FALSE
"1015","urn:lsid:ipni.org:names:493181-1","Dolichos pruriens","L.","SPECIES","Homotypic_Synonym","Mucuna pruriens",FALSE,FALSE,FALSE
"1016","urn:lsid:ipni.org:names:509495-1","Negretia pruriens","(L.) Oken","SPECIES","Homotypic_Synonym","Mucuna pruriens",FALSE,FALSE,FALSE
"1017","urn:lsid:ipni.org:names:498577-1","Hornera pruriens","(L.) Neck.","SPECIES","Synonym","Mucuna pruriens",FALSE,FALSE,FALSE
"1018","urn:lsid:ipni.org:names:509277-1","Mucuna prurita","Wight","SPECIES","Synonym","Mucuna pruriens",FALSE,FALSE,FALSE
"1019","urn:lsid:ipni.org:names:60458161-2","Carpopogon pruriens","(L.) Roxb.","SPECIES","Homotypic_Synonym","Mucuna pruriens",FALSE,FALSE,FALSE
"1020","urn:lsid:ipni.org:names:519546-1","Stizolobium pruriens","(L.) Medik.","SPECIES","Homotypic_Synonym","Mucuna pruriens",FALSE,FALSE,FALSE
"1021","urn:lsid:ipni.org:names:519547-1","Stizolobium pruritum","Piper","SPECIES","Synonym","Mucuna pruriens",FALSE,FALSE,FALSE
"1022","urn:lsid:ipni.org:names:509611-1","Neptunia polyphylla","(DC.) Benth.","SPECIES","Synonym","Neptunia plena",FALSE,FALSE,FALSE
"1023","urn:lsid:ipni.org:names:471267-1","Acacia punctata","(L.) Desf.","SPECIES","Synonym","Neptunia plena",FALSE,FALSE,FALSE
"1024","urn:lsid:ipni.org:names:316398-2","Mimosa plena","L.","SPECIES","Homotypic_Synonym","Neptunia plena",FALSE,FALSE,FALSE
"1025","urn:lsid:ipni.org:names:509617-1","Neptunia surinamensis","Steud.","SPECIES","Synonym","Neptunia plena",FALSE,FALSE,FALSE
"1026","urn:lsid:ipni.org:names:472109-1","Acuan arboreum","Medik.","SPECIES","Synonym","Neptunia plena",FALSE,FALSE,FALSE
"1027","urn:lsid:ipni.org:names:498253-1","Hemidesmas diffusus","Raf.","SPECIES","Synonym","Neptunia plena",FALSE,FALSE,FALSE
"1028","urn:lsid:ipni.org:names:491478-1","Desmanthus comosus","A.Rich.","SPECIES","Synonym","Neptunia plena",FALSE,FALSE,FALSE
"1029","urn:lsid:ipni.org:names:498254-1","Hemidesmas plenus","(L.) Raf.","SPECIES","Homotypic_Synonym","Neptunia plena",FALSE,FALSE,FALSE
"1030","urn:lsid:ipni.org:names:507598-1","Mimosa adenanthera","Roxb.","SPECIES","Synonym","Neptunia plena",FALSE,FALSE,FALSE
"1031","urn:lsid:ipni.org:names:491522-1","Desmanthus punctatus","(L.) Willd.","SPECIES","Synonym","Neptunia plena",FALSE,FALSE,FALSE
"1032","urn:lsid:ipni.org:names:491516-1","Desmanthus plenus","(L.) Willd.","SPECIES","Homotypic_Synonym","Neptunia plena",FALSE,FALSE,FALSE
"1033","urn:lsid:ipni.org:names:60469156-2","Mimosa lycopodioides","Desf. ex F.Dietr.","SPECIES","Synonym","Neptunia plena",FALSE,FALSE,FALSE
"1034","urn:lsid:ipni.org:names:491464-1","Desmanthus adenanthera","(Roxb.) Wall.","SPECIES","Synonym","Neptunia plena",FALSE,FALSE,FALSE
"1035","urn:lsid:ipni.org:names:491517-1","Desmanthus polyphyllus","DC.","SPECIES","Synonym","Neptunia plena",FALSE,FALSE,FALSE
"1036","urn:lsid:ipni.org:names:470810-1","Acacia lycopodioides","(Desf. ex F.Dietr.) Desv.","SPECIES","Synonym","Neptunia plena",FALSE,FALSE,FALSE
"1037","urn:lsid:ipni.org:names:508564-1","Mimosa punctata","L.","SPECIES","Synonym","Neptunia plena",FALSE,FALSE,FALSE
"1038","urn:lsid:ipni.org:names:199630-2","Piptadenia excelsa","(Griseb.) Lillo","SPECIES","Homotypic_Synonym","Parapiptadenia excelsa",FALSE,FALSE,FALSE
"1039","urn:lsid:ipni.org:names:210448-2","Prosopis herzogii","Harms","SPECIES","Synonym","Parapiptadenia excelsa",FALSE,FALSE,FALSE
"1040","urn:lsid:ipni.org:names:283089-2","Piptadenia zehntneri","Harms","SPECIES","Homotypic_Synonym","Parapiptadenia zehntneri",FALSE,FALSE,FALSE
"1041","urn:lsid:ipni.org:names:512179-1","Parkia agboensis","A.Chev.","SPECIES","Synonym","Parkia bicolor",FALSE,FALSE,FALSE
"1042","urn:lsid:ipni.org:names:512241-1","Parkia zenkeri","Harms","SPECIES","Synonym","Parkia bicolor",FALSE,FALSE,FALSE
"1043","urn:lsid:ipni.org:names:508771-1","Mimosa taxifolia","Pers.","SPECIES","Synonym","Parkia biglobosa",FALSE,FALSE,FALSE
"1044","urn:lsid:ipni.org:names:60470044-2","Inga faroba","Mérat & Lens","SPECIES","Synonym","Parkia biglobosa",FALSE,FALSE,FALSE
"1045","urn:lsid:ipni.org:names:500804-1","Inga senegalensis","DC.","SPECIES","Synonym","Parkia biglobosa",FALSE,FALSE,FALSE
"1046","urn:lsid:ipni.org:names:512238-1","Parkia uniglobosa","G.Don","SPECIES","Synonym","Parkia biglobosa",FALSE,FALSE,FALSE
"1047","urn:lsid:ipni.org:names:500257-1","Inga biglobosa","(Jacq.) Willd.","SPECIES","Homotypic_Synonym","Parkia biglobosa",FALSE,FALSE,FALSE
"1048","urn:lsid:ipni.org:names:512189-1","Parkia clappertoniana","Keay","SPECIES","Synonym","Parkia biglobosa",FALSE,FALSE,FALSE
"1049","urn:lsid:ipni.org:names:512178-1","Parkia africana","R.Br.","SPECIES","Synonym","Parkia biglobosa",FALSE,FALSE,FALSE
"1050","urn:lsid:ipni.org:names:512216-1","Parkia oliveri","J.F.Macbr.","SPECIES","Synonym","Parkia biglobosa",FALSE,FALSE,FALSE
"1051","urn:lsid:ipni.org:names:512206-1","Parkia intermedia","Oliv.","SPECIES","Synonym","Parkia biglobosa",FALSE,FALSE,FALSE
"1052","urn:lsid:ipni.org:names:507704-1","Mimosa biglobosa","Jacq.","SPECIES","Homotypic_Synonym","Parkia biglobosa",FALSE,FALSE,FALSE
"1053","urn:lsid:ipni.org:names:927699-1","Inga faeculifera","Ham.","SPECIES","Synonym","Parkia biglobosa",FALSE,FALSE,FALSE
"1054","urn:lsid:ipni.org:names:515818-1","Prosopis faeculifera","Desv.","SPECIES","Synonym","Parkia biglobosa",FALSE,FALSE,FALSE
"1055","urn:lsid:ipni.org:names:282114-2","Parkia auriculata","Spruce ex Benth.","SPECIES","Synonym","Parkia discolor",FALSE,FALSE,FALSE
"1056","urn:lsid:ipni.org:names:512187-1","Parkia bussei","Harms","SPECIES","Synonym","Parkia filicoidea",FALSE,FALSE,FALSE
"1057","urn:lsid:ipni.org:names:512200-1","Parkia hildebrandtii","Harms","SPECIES","Synonym","Parkia filicoidea",FALSE,FALSE,FALSE
"1058","urn:lsid:ipni.org:names:470622-1","Acacia javanica","(Lam.) DC.","SPECIES","Homotypic_Synonym","Parkia javanica",FALSE,FALSE,FALSE
"1059","urn:lsid:ipni.org:names:496597-1","Gleditsia javanica","Lam.","SPECIES","Homotypic_Synonym","Parkia javanica",FALSE,FALSE,FALSE
"1060","urn:lsid:ipni.org:names:183272-2","Parkia inundabilis","Ducke","SPECIES","Synonym","Parkia nitida",FALSE,FALSE,FALSE
"1061","urn:lsid:ipni.org:names:282118-2","Parkia ingens","Ducke","SPECIES","Synonym","Parkia nitida",FALSE,FALSE,FALSE
"1062","urn:lsid:ipni.org:names:512546-1","Paryphosphaera arborea","H.Karst.","SPECIES","Synonym","Parkia nitida",FALSE,FALSE,FALSE
"1063","urn:lsid:ipni.org:names:183263-2","Parkia arborea","(H.Karst.) J.F.Macbr.","SPECIES","Synonym","Parkia nitida",FALSE,FALSE,FALSE
"1064","urn:lsid:ipni.org:names:512217-1","Parkia oppositifolia","Spruce ex Benth.","SPECIES","Synonym","Parkia nitida",FALSE,FALSE,FALSE
"1065","urn:lsid:ipni.org:names:183262-2","Parkia alliodora","Ducke","SPECIES","Synonym","Parkia nitida",FALSE,FALSE,FALSE
"1066","urn:lsid:ipni.org:names:512222-1","Parkia paryphosphaera","Benth.","SPECIES","Synonym","Parkia nitida",FALSE,FALSE,FALSE
"1067","urn:lsid:ipni.org:names:183278-2","Parkia sylvatica","Pulle","SPECIES","Synonym","Parkia nitida",FALSE,FALSE,FALSE
"1068","urn:lsid:ipni.org:names:500686-1","Inga pectinata","Humb. & Bonpl. ex Willd.","SPECIES","Homotypic_Synonym","Parkia pectinata",FALSE,FALSE,FALSE
"1069","urn:lsid:ipni.org:names:183274-2","Parkia panurensis","Benth. ex H.C.Hopkins","SPECIES","Synonym","Parkia pectinata",FALSE,TRUE,FALSE
"1070","urn:lsid:ipni.org:names:508459-1","Mimosa pectinata","(Humb. & Bonpl. ex Willd.) Poir.","SPECIES","Homotypic_Synonym","Parkia pectinata",FALSE,FALSE,FALSE
"1071","urn:lsid:ipni.org:names:471098-1","Acacia pectinata","(Humb. & Bonpl. ex Willd.) Kunth","SPECIES","Homotypic_Synonym","Parkia pectinata",FALSE,FALSE,FALSE
"1072","urn:lsid:ipni.org:names:508469-1","Mimosa pendula","(Willd.) Poir.","SPECIES","Homotypic_Synonym","Parkia pendula",FALSE,FALSE,FALSE
"1073","urn:lsid:ipni.org:names:500691-1","Inga pendula","Willd.","SPECIES","Homotypic_Synonym","Parkia pendula",FALSE,FALSE,FALSE
"1074","urn:lsid:ipni.org:names:138981-2","Leucaena ulei","Harms","SPECIES","Homotypic_Synonym","Parkia ulei",FALSE,FALSE,FALSE
"1075","urn:lsid:ipni.org:names:508281-1","Mimosa macroloba","Poir.","SPECIES","Synonym","Pentaclethra macroloba",FALSE,FALSE,FALSE
"1076","urn:lsid:ipni.org:names:493895-1","Entada werbaena","C.Presl","SPECIES","Synonym","Pentaclethra macroloba",FALSE,FALSE,FALSE
"1077","urn:lsid:ipni.org:names:513033-1","Pentaclethra filamentosa","Benth.","SPECIES","Synonym","Pentaclethra macroloba",FALSE,FALSE,FALSE
"1078","urn:lsid:ipni.org:names:513031-1","Pentaclethra brevifila","Benth.","SPECIES","Synonym","Pentaclethra macroloba",FALSE,FALSE,FALSE
"1079","urn:lsid:ipni.org:names:482978-1","Cailliea macrostachya","Steud.","SPECIES","Synonym","Pentaclethra macroloba",FALSE,FALSE,FALSE
"1080","urn:lsid:ipni.org:names:492434-1","Dichrostachys macrostachya","Walp.","SPECIES","Synonym","Pentaclethra macroloba",FALSE,FALSE,FALSE
"1081","urn:lsid:ipni.org:names:470825-1","Acacia macroloba","Willd.","SPECIES","Homotypic_Synonym","Pentaclethra macroloba",FALSE,FALSE,FALSE
"1082","urn:lsid:ipni.org:names:469767-1","Acacia aspidioides","G.Mey.","SPECIES","Synonym","Pentaclethra macroloba",FALSE,FALSE,FALSE
"1083","urn:lsid:ipni.org:names:513889-1","Phaseolus latisiliquus","Macfad.","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1084","urn:lsid:ipni.org:names:513869-1","Phaseolus ilocanus","Blanco","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1085","urn:lsid:ipni.org:names:513674-1","Phaseolus amazonicus","Benth.","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1086","urn:lsid:ipni.org:names:514034-1","Phaseolus platyspermus","Haberle ex Steud.","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1087","urn:lsid:ipni.org:names:493276-1","Dolichos tonkinensis","Bui-quang-Chieu","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1088","urn:lsid:ipni.org:names:60458139-2","Phaseolus limensis","Pi.Savi","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1089","urn:lsid:ipni.org:names:514085-1","Phaseolus saccharatus","Macfad.","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1090","urn:lsid:ipni.org:names:514040-1","Phaseolus portoricensis","Bertero ex Spreng.","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1091","urn:lsid:ipni.org:names:514081-1","Phaseolus rufus","Jacq.","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1092","urn:lsid:ipni.org:names:513809-1","Phaseolus falcatus","Benth. ex Hemsl.","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1093","urn:lsid:ipni.org:names:513716-1","Phaseolus bipunctatus","Jacq.","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1094","urn:lsid:ipni.org:names:513902-1","Phaseolus limensis","Macfad.","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1095","urn:lsid:ipni.org:names:513925-1","Phaseolus macrocarpus","Moench","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1096","urn:lsid:ipni.org:names:514197-1","Phaseolus xuarezii","Zuccagni","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1097","urn:lsid:ipni.org:names:513942-1","Phaseolus maximus","Roxb.","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1098","urn:lsid:ipni.org:names:514007-1","Phaseolus parviflorus","Stokes","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1099","urn:lsid:ipni.org:names:514172-1","Phaseolus tunkinensis","Lour.","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1100","urn:lsid:ipni.org:names:514048-1","Phaseolus puberulus","Kunth","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1101","urn:lsid:ipni.org:names:513871-1","Phaseolus inamoenus","L.","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1102","urn:lsid:ipni.org:names:513819-1","Phaseolus foecundus","Macfad.","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1103","urn:lsid:ipni.org:names:514148-1","Phaseolus tenuiflorus","Beurl.","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1104","urn:lsid:ipni.org:names:513761-1","Phaseolus compressus","Zoll. & Moritzi","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1105","urn:lsid:ipni.org:names:513783-1","Phaseolus derasus","Schrank","SPECIES","Synonym","Phaseolus lunatus",FALSE,FALSE,FALSE
"1106","urn:lsid:ipni.org:names:513848-1","Phaseolus haematocarpus","Savi","SPECIES","Synonym","Phaseolus vulgaris",FALSE,FALSE,FALSE
"1107","urn:lsid:ipni.org:names:60478453-2","Phaseolus ellipticus","G.Martens","SPECIES","Synonym","Phaseolus vulgaris",FALSE,FALSE,FALSE
"1108","urn:lsid:ipni.org:names:513697-1","Phaseolus asparagioides","Schur","SPECIES","Synonym","Phaseolus vulgaris",FALSE,FALSE,FALSE
"1109","urn:lsid:ipni.org:names:192343-2","Phaseolus aborigineus","Burkart","SPECIES","Synonym","Phaseolus vulgaris",FALSE,FALSE,FALSE
"1110","urn:lsid:ipni.org:names:60458137-2","Phaseolus principissae","Pi.Savi","SPECIES","Synonym","Phaseolus vulgaris",FALSE,FALSE,FALSE
"1111","urn:lsid:ipni.org:names:60458138-2","Phaseolus umbilicalis","Pi.Savi","SPECIES","Synonym","Phaseolus vulgaris",FALSE,FALSE,FALSE
"1112","urn:lsid:ipni.org:names:513671-1","Phaseolus albus","Hoffmanns.","SPECIES","Synonym","Phaseolus vulgaris",FALSE,FALSE,FALSE
