Phy,Genus_name,Ecological Stratum,Exotic_status,bentity2_name,Notes
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Fernando de Noronha Archipelago,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Fiji,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Finland,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Florida,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,France,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,French Guiana,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Gabon,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Galapagos Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Gambia,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Gambier Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Georgia US,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Germany,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Ghana,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Guainia,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Guatemala,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Guaviare,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Guerrero,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Guinea,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Guyana,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Hawaii,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Hispaniola,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Honduras,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Huila,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Hungary,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Illinois,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Iowa,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Iraq,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Italy,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Ivory Coast,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Jalisco,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Jamaica,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Kansas,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Kanto,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Kenya,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Kinki,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Kiribati,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Kuwait,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Kyushu,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,La Guajira,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Lesser Antilles,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Line Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Lord Howe Island,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Louisiana,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Loyalty Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Madagascar,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Magdalena,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Maine,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Malta,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Maluku Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Manitoba,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Maranhao,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Mariana Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Marquesas Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Marshall Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Maryland,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Mascarene Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Massachusetts,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Mato Grosso,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Mato Grosso do Sul,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Meta,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Michigan,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Michoacan,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Micronesia,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Minas Gerais,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Minnesota,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Misiones,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Mississippi,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Missouri,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Morelos,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Mozambique Channel Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Narino,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Nayarit,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Netherlands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,New Caledonia,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,New Guinea,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,New Hampshire,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,New Mexico,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,New York,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,New Zealand,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Nicaragua,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Nigeria,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Niue,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Norfolk Island,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Norte de Santander,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,North Carolina,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,North Western Australia,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Northern Territory,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Norway,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Oaxaca,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Ogasawara Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Ohio,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Okinawa,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Oman,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Ontario,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Oregon,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Pakistan,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Palau,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Panama,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Para,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Paraguay,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Parana,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Pennsylvania,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Pernambuco,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Peru,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Phoenix Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Piaui,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Pitcairn Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Puerto Rico,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Putumayo,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Qatar,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Quebec,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Queensland,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Quindio,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Quintana Roo,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Rio de Janeiro,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Rio Grande do Sul,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Risaralda,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Romania,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Rondonia,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Roraima,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Russia central,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Russia East,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Saint Helena Ascension Tristan da Cunha,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Samoan Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,San Andres Providencia and Santa Catalina,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,San Luis Potosi,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Santa Catarina,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Santander,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Sao Paulo,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Satsunan Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Saudi Arabia,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Schouten Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Senegal,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Senkaku Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Sergipe,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Seychelles,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Shikoku,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Sierra Leone,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Sinaloa,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Society Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Socotra Archipelago,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Solomon Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Somalia,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,South Carolina,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,South Korea,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,South Western Australia,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Spain,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Sucre,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Suriname,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Sweden,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Switzerland,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Tabasco,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Tamaulipas,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Tanzania,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Texas,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Tlaxcala,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Tocantins,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Togo,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Tokelau,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Tolima,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Tonga,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Torres Strait Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Trinidad and Tobago,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Tuamotu Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Turkey,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Turks and Caicos Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Ukraine,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,United Arab Emirates,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,United Kingdom,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Valle del Cauca,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Vanuatu,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Vaupes,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Venezuela,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Veracruz,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Vichada,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Virginia,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Volcano Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Wake Atoll,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Wallis and Futuna,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Washington,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Wisconsin,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Yaeyama Islands,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Yemen,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Yucatan,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Zacatecas,
Tapinoma_melanocephalum,Tapinoma,Arboreal & Epigaeic,Exotic,Zanzibar Archipelago,
Tapinoma_minutum,Tapinoma,Arboreal & Epigaeic,Intercepted,New Zealand,
Tapinoma_minutum,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,United Kingdom,
Tapinoma_nigerrimum,Tapinoma,Arboreal & Epigaeic,Exotic,Azores Islands,
Tapinoma_nigerrimum,Tapinoma,Arboreal & Epigaeic,Exotic,Germany,
Tapinoma_nigerrimum,Tapinoma,Arboreal & Epigaeic,Exotic,Italy,
Tapinoma_nigerrimum,Tapinoma,Arboreal & Epigaeic,Exotic,Netherlands,
Tapinoma_nigerrimum,Tapinoma,Arboreal & Epigaeic,Intercepted,USA,
Tapinoma_pygmaeum,Tapinoma,Arboreal & Epigaeic,Intercepted,Netherlands,
Tapinoma_ramulorum,Tapinoma,Arboreal & Epigaeic,Intercepted,Netherlands,
Tapinoma_sessile,Tapinoma,Arboreal & Epigaeic,Exotic,Chiapas,
Tapinoma_sessile,Tapinoma,Arboreal & Epigaeic,Intercepted,Hawaii,
Tapinoma_sessile,Tapinoma,Arboreal & Epigaeic,Exotic,Hidalgo,
Tapinoma_sessile,Tapinoma,Arboreal & Epigaeic,Exotic,Mexico,
Tapinoma_sessile,Tapinoma,Arboreal & Epigaeic,Exotic,Morelos,
Tapinoma_sessile,Tapinoma,Arboreal & Epigaeic,Intercepted,Netherlands,
Tapinoma_sessile,Tapinoma,Arboreal & Epigaeic,Intercepted,New Zealand,
Tapinoma_sessile,Tapinoma,Arboreal & Epigaeic,Exotic,Oaxaca,
Tapinoma_sessile,Tapinoma,Arboreal & Epigaeic,Exotic,Puebla,
Tapinoma_sessile,Tapinoma,Arboreal & Epigaeic,Indoor Introduced,Switzerland,
Tapinoma_sessile,Tapinoma,Arboreal & Epigaeic,Exotic,Tabasco,
Tapinoma_sessile,Tapinoma,Arboreal & Epigaeic,Exotic,Veracruz,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Aegean Islands,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Algeria,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Balearic Islands,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Corsica,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Crete,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Greece,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Ionian Islands,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Italy,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Libya,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Malta,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Montenegro,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Morocco,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Oman,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Pelagie Islands,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Portugal,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Qatar,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Sardinia,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Saudi Arabia,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Sicily,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Spain,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Tunisia,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Tuscan Archipelago,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,United Arab Emirates,
Tapinoma_simrothi,Tapinoma,Arboreal & Epigaeic,Exotic,Yemen,
Tapinoma_wheeleri,Tapinoma,Arboreal & Epigaeic,Intercepted,Hawaii,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Austral Islands,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Austria,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Bismarck Archipelago,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Cameroon,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Cape Verde archipelago,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Caroline Islands,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Chagos Archipelago,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Cocos (Keeling) Islands,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Congo,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Intercepted,Czech Republic,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Denmark,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,France,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,French Guiana,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Gabon,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Intercepted,Germany,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Hawaii,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Ireland,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Italy,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Ivory Coast,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Kenya,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Lord Howe Island,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Madagascar,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Maluku Islands,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Mariana Islands,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Marquesas Islands,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Mascarene Islands,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Mozambique,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Namibia,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Netherlands,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,New Guinea,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,New South Wales,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,New Zealand,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Intercepted,Norway,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Palau,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Peru,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Pitcairn Islands,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Queensland,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Raja Ampat Islands,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Samoan Islands,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Saudi Arabia,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Schouten Islands,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Seychelles,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Society Islands,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Solomon Islands,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,South Africa,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,South Western Australia,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Sudan,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,Switzerland,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Tanzania,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Tokelau,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Tonga,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Tuamotu Islands,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,United Arab Emirates,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Indoor Introduced,United Kingdom,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Vanuatu,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Venezuela,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Victoria,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Wallis and Futuna,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Yemen,
Technomyrmex_albipes,Technomyrmex,Arboreal & Epigaeic,Exotic,Zimbabwe,
Technomyrmex_brunneus,Technomyrmex,Arboreal & Epigaeic,Exotic,Borneo,
Technomyrmex_brunneus,Technomyrmex,Arboreal & Epigaeic,Exotic,Daito Islands,
Technomyrmex_brunneus,Technomyrmex,Arboreal & Epigaeic,Exotic,Izu Islands,
Technomyrmex_brunneus,Technomyrmex,Arboreal & Epigaeic,Exotic,Kyushu,
Technomyrmex_brunneus,Technomyrmex,Arboreal & Epigaeic,Exotic,New Guinea,
Technomyrmex_brunneus,Technomyrmex,Arboreal & Epigaeic,Exotic,North Korea,
Technomyrmex_brunneus,Technomyrmex,Arboreal & Epigaeic,Exotic,Ogasawara Islands,
